Abs(theta)	Type0		Type1		Type23
0.5		253		1		3
1.5		742		9		5
2.5		1250		12		9
3.5		1733		19		18
4.5		2232		20		18
5.5		2725		28		24
6.5		3246		31		25
7.5		3709		35		21
8.5		4223		34		37
9.5		4712		49		32
10.5		5193		42		42
11.5		5675		55		43
12.5		6143		75		66
13.5		6633		75		47
14.5		7105		75		58
15.5		7565		87		73
16.5		8022		93		73
17.5		8495		99		68
18.5		9023		87		78
19.5		9489		108		88
20.5		9928		124		83
21.5		10352		117		88
22.5		10818		137		103
23.5		11265		144		100
24.5		11659		168		105
25.5		12171		127		98
26.5		12569		175		113
27.5		12965		199		123
28.5		13449		179		115
29.5		13864		199		128
30.5		14249		194		164
31.5		14553		243		170
32.5		15029		220		157
33.5		15365		250		167
34.5		15880		243		157
35.5		16204		275		185
36.5		16598		265		182
37.5		16942		313		220
38.5		17330		300		227
39.5		17665		345		214
40.5		17981		342		232
41.5		18335		362		267
42.5		18695		390		239
43.5		18959		394		270
44.5		19253		446		291
45.5		19658		467		243
46.5		19879		480		278
47.5		20189		484		308
48.5		20486		512		314
49.5		20727		526		314
50.5		20996		562		357
51.5		21265		574		352
52.5		21588		574		386
53.5		21842		560		353
54.5		22045		632		383
55.5		22198		644		414
56.5		22450		681		412
57.5		22667		717		387
58.5		22790		735		470
59.5		22999		709		458
60.5		23282		770		466
61.5		23364		807		472
62.5		23562		815		485
63.5		23675		832		472
64.5		23858		856		458
65.5		24018		903		539
66.5		24212		897		517
67.5		24283		950		545
68.5		24423		961		565
69.5		24570		925		568
70.5		24670		957		551
71.5		24724		1038		594
72.5		24827		1009		598
73.5		24818		1034		620
74.5		25042		1011		619
75.5		25113		1106		629
76.5		25311		1044		664
77.5		25271		1091		658
78.5		25190		1142		682
79.5		25301		1129		615
80.5		25386		1139		690
81.5		25506		1061		666
82.5		25394		1192		693
83.5		25375		1197		681
84.5		25421		1135		728
85.5		25474		1180		731
86.5		25292		1197		735
87.5		25050		1133		793
88.5		24454		1110		725
89.5		23163		1072		749
