Abs(theta)	Type0		Type1		Type23
0.5		257		3		1
1.5		682		4		2
2.5		1122		13		11
3.5		1602		13		7
4.5		2033		32		17
5.5		2447		23		21
6.5		2947		28		23
7.5		3493		55		27
8.5		3831		37		20
9.5		4288		43		34
10.5		4707		35		31
11.5		5063		54		39
12.5		5573		69		35
13.5		5954		65		41
14.5		6540		90		58
15.5		6885		76		54
16.5		7344		76		60
17.5		7881		96		80
18.5		8204		111		82
19.5		8767		94		74
20.5		9121		106		88
21.5		9794		131		68
22.5		10001		118		84
23.5		10396		120		100
24.5		10777		128		116
25.5		11249		139		113
26.5		11378		182		100
27.5		11832		212		97
28.5		12254		214		128
29.5		12771		214		122
30.5		13085		186		127
31.5		13507		220		121
32.5		13979		235		159
33.5		13811		267		138
34.5		14458		245		149
35.5		14899		283		147
36.5		15024		285		177
37.5		15282		313		190
38.5		16073		292		196
39.5		16173		331		194
40.5		16785		352		204
41.5		16880		380		199
42.5		17119		379		228
43.5		17561		406		236
44.5		17450		419		249
45.5		17964		421		246
46.5		18174		463		261
47.5		18279		464		261
48.5		18711		446		293
49.5		18974		501		283
50.5		19294		490		285
51.5		19557		590		280
52.5		19705		581		267
53.5		20059		628		303
54.5		20389		577		353
55.5		20280		622		344
56.5		20644		619		337
57.5		20635		694		368
58.5		20749		687		389
59.5		21256		719		398
60.5		21356		742		374
61.5		21332		749		368
62.5		21789		796		420
63.5		21502		743		414
64.5		21644		847		468
65.5		21923		906		404
66.5		21960		875		482
67.5		22508		931		497
68.5		22817		955		483
69.5		22663		926		510
70.5		22497		898		487
71.5		22502		965		530
72.5		22718		971		534
73.5		22860		975		546
74.5		23122		990		517
75.5		23105		1025		521
76.5		23147		1034		528
77.5		22919		1024		550
78.5		23088		1087		587
79.5		23417		1071		610
80.5		23167		1102		545
81.5		23218		1111		603
82.5		23414		1102		592
83.5		23235		1161		660
84.5		23478		1107		642
85.5		23264		1153		675
86.5		23393		1168		657
87.5		23468		1159		670
88.5		23383		1126		667
89.5		22583		1052		668
