Abs(theta)	Type0		Type1		Type23
0.5		242		5		2
1.5		754		7		5
2.5		1239		11		7
3.5		1743		17		16
4.5		2216		24		18
5.5		2731		25		18
6.5		3208		41		24
7.5		3703		44		22
8.5		4206		42		32
9.5		4659		60		33
10.5		5182		54		39
11.5		5674		66		42
12.5		6132		66		42
13.5		6627		73		56
14.5		7132		65		45
15.5		7564		83		74
16.5		8047		96		68
17.5		8517		93		82
18.5		9011		102		71
19.5		9433		116		70
20.5		9920		118		86
21.5		10409		107		88
22.5		10829		142		93
23.5		11171		145		115
24.5		11652		180		110
25.5		12134		162		109
26.5		12618		180		98
27.5		12978		161		149
28.5		13387		190		139
29.5		13790		210		142
30.5		14235		228		140
31.5		14665		221		146
32.5		15072		225		169
33.5		15445		238		181
34.5		15792		280		193
35.5		16153		300		187
36.5		16546		327		186
37.5		16823		313		233
38.5		17308		321		219
39.5		17630		320		227
40.5		18038		339		206
41.5		18316		400		220
42.5		18708		421		227
43.5		18959		404		288
44.5		19304		436		257
45.5		19626		474		275
46.5		19871		469		302
47.5		20238		489		287
48.5		20495		512		333
49.5		20807		501		315
50.5		21025		558		314
51.5		21215		588		334
52.5		21467		576		359
53.5		21753		611		387
54.5		21917		647		390
55.5		22254		680		359
56.5		22473		666		383
57.5		22633		675		456
58.5		22862		732		457
59.5		23057		733		464
60.5		23265		762		420
61.5		23345		841		467
62.5		23651		819		490
63.5		23781		845		505
64.5		23983		876		483
65.5		24110		866		536
66.5		24171		870		475
67.5		24343		937		512
68.5		24518		922		537
69.5		24701		933		574
70.5		24789		969		540
71.5		24751		994		593
72.5		24921		955		584
73.5		25009		1038		641
74.5		25041		1058		603
75.5		25200		1098		625
76.5		25185		1053		659
77.5		25230		1119		607
78.5		25297		1144		627
79.5		25498		1125		618
80.5		25524		1084		667
81.5		25504		1117		638
82.5		25516		1146		680
83.5		25645		1158		675
84.5		25525		1135		740
85.5		25579		1169		754
86.5		25573		1183		746
87.5		25638		1162		790
88.5		25611		1178		774
89.5		24368		1146		777
