Abs(theta)	Type0		Type1		Type23
0.5		511		5		1
1.5		1511		16		13
2.5		2528		23		22
3.5		3549		29		23
4.5		4537		48		31
5.5		5480		70		45
6.5		6568		82		36
7.5		7530		92		56
8.5		8510		81		71
9.5		9542		93		69
10.5		10503		110		77
11.5		11574		112		94
12.5		12450		135		111
13.5		13450		134		93
14.5		14469		158		104
15.5		15402		196		137
16.5		16411		192		114
17.5		17262		212		140
18.5		18171		225		169
19.5		19156		265		158
20.5		20093		284		176
21.5		20979		258		186
22.5		21913		280		199
23.5		22837		333		195
24.5		23772		303		220
25.5		24654		353		232
26.5		25437		403		254
27.5		26390		382		263
28.5		27230		407		272
29.5		28026		432		304
30.5		28937		446		312
31.5		29777		444		314
32.5		30615		495		317
33.5		31309		532		324
34.5		32051		574		389
35.5		32927		619		354
36.5		33750		605		370
37.5		34426		642		367
38.5		35138		685		396
39.5		35869		702		452
40.5		36607		700		460
41.5		37188		835		452
42.5		37928		851		436
43.5		38532		861		499
44.5		39034		952		510
45.5		39772		950		491
46.5		40385		1002		534
47.5		41057		997		614
48.5		41516		1108		596
49.5		42159		1086		589
50.5		42744		1065		634
51.5		43187		1215		741
52.5		43767		1254		688
53.5		44166		1318		717
54.5		44588		1399		765
55.5		45149		1323		789
56.5		45595		1472		774
57.5		46148		1506		795
58.5		46449		1550		802
59.5		46940		1599		900
60.5		47262		1626		904
61.5		47572		1734		874
62.5		48039		1660		912
63.5		48200		1793		945
64.5		48732		1773		950
65.5		48865		1873		1037
66.5		49258		1822		1028
67.5		49425		1979		1061
68.5		49755		2016		1080
69.5		49992		1979		1095
70.5		50118		2060		1106
71.5		50492		2071		1121
72.5		50605		2159		1165
73.5		50860		2155		1186
74.5		50925		2257		1152
75.5		51177		2246		1192
76.5		51266		2294		1204
77.5		51341		2324		1227
78.5		51519		2346		1278
79.5		51582		2309		1284
80.5		51765		2295		1305
81.5		51646		2381		1350
82.5		51753		2475		1394
83.5		51898		2475		1357
84.5		51918		2429		1413
85.5		51974		2479		1454
86.5		51836		2464		1393
87.5		51946		2482		1569
88.5		51949		2458		1508
89.5		49851		2481		1530
