Abs(theta)	Type0		Type1		Type23
0.5		258		3		3
1.5		754		8		3
2.5		1298		11		6
3.5		1710		22		14
4.5		2278		24		20
5.5		2811		25		14
6.5		3249		31		25
7.5		3881		33		23
8.5		4333		50		38
9.5		4702		53		35
10.5		5379		49		45
11.5		5852		62		48
12.5		6293		74		51
13.5		6739		90		56
14.5		7188		74		59
15.5		7758		97		66
16.5		8305		93		71
17.5		8636		92		95
18.5		9385		111		70
19.5		9616		115		94
20.5		10124		128		89
21.5		10611		127		95
22.5		11057		167		97
23.5		11218		145		111
24.5		12146		182		107
25.5		12383		160		112
26.5		12733		164		121
27.5		13266		201		130
28.5		13548		200		135
29.5		14296		241		140
30.5		14417		214		137
31.5		15079		221		151
32.5		15218		245		142
33.5		15563		285		191
34.5		15939		283		186
35.5		16353		331		169
36.5		16708		317		182
37.5		17347		319		210
38.5		17544		392		209
39.5		18035		353		205
40.5		18122		388		234
41.5		18650		438		231
42.5		19099		402		236
43.5		19232		429		232
44.5		19669		474		273
45.5		20073		473		281
46.5		20291		511		303
47.5		20667		484		267
48.5		20779		560		296
49.5		21017		542		296
50.5		21510		544		309
51.5		21592		564		335
52.5		21961		666		353
53.5		21820		617		339
54.5		22420		676		385
55.5		22640		704		391
56.5		22818		724		399
57.5		22880		815		398
58.5		23218		736		398
59.5		23558		778		411
60.5		23838		773		446
61.5		23933		856		481
62.5		24041		814		474
63.5		24367		853		458
64.5		24691		927		532
65.5		24379		972		499
66.5		24905		1000		478
67.5		24956		958		526
68.5		25284		950		576
69.5		24982		1013		551
70.5		25032		1005		539
71.5		25046		1045		556
72.5		25331		1107		608
73.5		25345		1110		575
74.5		25487		1082		612
75.5		25493		1123		620
76.5		25675		1203		624
77.5		25770		1139		654
78.5		26082		1182		636
79.5		25702		1230		632
80.5		25763		1155		656
81.5		26065		1192		656
82.5		25786		1213		682
83.5		26112		1192		767
84.5		26047		1237		688
85.5		26044		1288		723
86.5		26206		1221		723
87.5		25873		1242		763
88.5		25869		1285		751
89.5		25061		1233		765
