Abs(theta)	Type0		Type1		Type23
0.5		153		2		0
1.5		475		1		6
2.5		885		3		8
3.5		1173		12		14
4.5		1678		10		10
5.5		1946		21		16
6.5		2407		19		29
7.5		2651		23		17
8.5		3029		38		17
9.5		3336		24		28
10.5		3711		37		29
11.5		3985		37		37
12.5		4389		45		42
13.5		4682		51		50
14.5		5165		52		36
15.5		5367		67		43
16.5		5747		87		53
17.5		6097		83		49
18.5		6274		81		57
19.5		6770		87		57
20.5		7076		92		68
21.5		7357		98		69
22.5		7619		121		71
23.5		7899		95		68
24.5		8256		116		75
25.5		8704		114		69
26.5		8998		131		72
27.5		9238		135		108
28.5		9561		174		93
29.5		9766		143		110
30.5		10280		154		90
31.5		10480		169		96
32.5		10529		169		105
33.5		11033		205		126
34.5		11279		181		123
35.5		11639		206		139
36.5		11779		203		144
37.5		12119		252		112
38.5		12381		260		144
39.5		12657		254		165
40.5		12791		275		139
41.5		12988		277		158
42.5		13294		314		193
43.5		13492		300		195
44.5		13917		332		193
45.5		14096		352		200
46.5		14236		360		194
47.5		14477		332		190
48.5		14624		367		215
49.5		14738		398		219
50.5		14895		437		243
51.5		15062		430		235
52.5		15478		421		255
53.5		15505		478		228
54.5		15381		447		254
55.5		15965		480		237
56.5		16289		472		277
57.5		16245		466		274
58.5		16217		568		256
59.5		16434		585		273
60.5		16512		583		323
61.5		16715		571		337
62.5		16610		601		336
63.5		16969		644		330
64.5		16954		635		342
65.5		17118		633		326
66.5		17221		686		376
67.5		17378		664		380
68.5		17177		678		394
69.5		17541		693		350
70.5		17569		713		345
71.5		17688		807		398
72.5		17904		785		403
73.5		17605		854		417
74.5		18242		810		417
75.5		17903		813		437
76.5		18018		784		401
77.5		18066		750		440
78.5		18001		856		431
79.5		18083		827		441
80.5		18175		823		498
81.5		18171		829		469
82.5		18159		874		468
83.5		18301		812		473
84.5		18372		837		481
85.5		18395		868		521
86.5		18204		925		540
87.5		18125		877		529
88.5		18308		881		556
89.5		17371		853		513
