Abs(theta)	Type0		Type1		Type23
0.5		494		5		2
1.5		1493		15		18
2.5		2497		22		15
3.5		3486		36		25
4.5		4530		44		38
5.5		5471		57		33
6.5		6458		76		41
7.5		7409		81		57
8.5		8419		92		75
9.5		9360		107		73
10.5		10345		103		89
11.5		11346		138		80
12.5		12324		124		110
13.5		13233		165		107
14.5		14213		154		105
15.5		15240		169		133
16.5		16163		195		122
17.5		17082		184		158
18.5		17976		221		141
19.5		18922		232		162
20.5		19850		256		165
21.5		20830		252		177
22.5		21726		245		205
23.5		22603		282		217
24.5		23404		336		226
25.5		24273		344		217
26.5		25231		337		261
27.5		26014		392		255
28.5		26933		435		270
29.5		27729		424		277
30.5		28450		444		269
31.5		29375		499		308
32.5		30087		520		300
33.5		30947		537		308
34.5		31606		580		319
35.5		32397		561		373
36.5		33238		598		365
37.5		33876		664		410
38.5		34626		656		427
39.5		35389		725		417
40.5		36058		702		469
41.5		36678		835		444
42.5		37443		821		466
43.5		37897		817		508
44.5		38632		881		560
45.5		39283		929		512
46.5		39775		994		560
47.5		40433		1057		586
48.5		41085		1071		605
49.5		41604		1107		658
50.5		42167		1136		617
51.5		42626		1227		644
52.5		43165		1274		664
53.5		43671		1273		688
54.5		44185		1266		727
55.5		44573		1372		716
56.5		44997		1459		757
57.5		45409		1496		801
58.5		45680		1535		822
59.5		46186		1540		832
60.5		46692		1579		835
61.5		46946		1634		884
62.5		47234		1705		913
63.5		47624		1766		960
64.5		47891		1792		978
65.5		48209		1850		954
66.5		48620		1836		1017
67.5		48807		1953		1023
68.5		49183		1968		1026
69.5		49253		2006		1061
70.5		49484		2085		1122
71.5		49823		2047		1132
72.5		49935		2107		1083
73.5		50142		2141		1165
74.5		50254		2178		1135
75.5		50312		2238		1205
76.5		50628		2203		1179
77.5		50731		2245		1187
78.5		50950		2316		1232
79.5		50967		2307		1184
80.5		51036		2394		1289
81.5		51155		2373		1243
82.5		51220		2348		1330
83.5		51035		2378		1295
84.5		51061		2352		1373
85.5		50847		2519		1385
86.5		51095		2396		1434
87.5		51334		2444		1415
88.5		51142		2520		1508
89.5		49159		2348		1443
