Abs(theta)	Type0		Type1		Type23
0.5		164		2		3
1.5		478		6		0
2.5		850		8		3
3.5		1155		12		9
4.5		1445		19		18
5.5		1751		17		13
6.5		2156		34		20
7.5		2426		28		23
8.5		2842		28		20
9.5		3047		26		21
10.5		3285		43		24
11.5		3603		36		28
12.5		4151		50		31
13.5		4397		51		30
14.5		4683		56		33
15.5		5103		64		42
16.5		5386		62		61
17.5		5745		56		40
18.5		6024		81		48
19.5		6244		76		54
20.5		6559		67		52
21.5		6891		88		60
22.5		7189		84		72
23.5		7434		94		57
24.5		7704		90		57
25.5		8187		114		78
26.5		8261		115		64
27.5		8753		116		60
28.5		9059		108		98
29.5		9309		143		86
30.5		9375		146		78
31.5		9810		154		97
32.5		9975		170		104
33.5		10267		192		111
34.5		10413		185		119
35.5		10796		199		139
36.5		10879		197		129
37.5		11049		210		129
38.5		11448		223		126
39.5		11631		234		132
40.5		11917		261		145
41.5		11966		236		159
42.5		12393		285		161
43.5		12557		296		180
44.5		12879		288		186
45.5		13046		312		161
46.5		13271		312		158
47.5		13372		331		188
48.5		13568		358		180
49.5		13900		368		216
50.5		13959		363		207
51.5		13925		440		224
52.5		14251		427		238
53.5		14537		432		223
54.5		14575		444		237
55.5		14774		476		258
56.5		14763		480		264
57.5		15071		520		272
58.5		15208		492		288
59.5		15429		524		285
60.5		15571		556		296
61.5		15677		544		299
62.5		15569		577		320
63.5		15710		563		348
64.5		15905		579		319
65.5		15877		625		349
66.5		16039		612		338
67.5		16165		650		355
68.5		16146		654		335
69.5		16395		686		360
70.5		16537		703		407
71.5		16191		684		372
72.5		16394		670		368
73.5		16536		705		394
74.5		16372		718		380
75.5		16752		682		388
76.5		16630		756		389
77.5		16586		745		392
78.5		16872		756		419
79.5		16958		785		420
80.5		16948		756		421
81.5		16818		787		404
82.5		16759		787		467
83.5		16956		815		433
84.5		16892		814		472
85.5		16964		836		460
86.5		16972		871		451
87.5		16847		789		439
88.5		16789		841		494
89.5		16175		808		481
