Abs(theta)	Type0		Type1		Type23
0.5		243		2		3
1.5		745		11		8
2.5		1251		9		6
3.5		1747		18		13
4.5		2218		25		25
5.5		2733		26		19
6.5		3243		32		23
7.5		3696		52		26
8.5		4167		41		36
9.5		4691		40		42
10.5		5150		52		47
11.5		5646		63		46
12.5		6133		75		48
13.5		6612		61		69
14.5		7112		70		49
15.5		7568		89		71
16.5		8038		98		70
17.5		8540		86		79
18.5		8985		95		80
19.5		9449		104		85
20.5		9878		119		89
21.5		10360		116		110
22.5		10758		139		93
23.5		11323		138		114
24.5		11670		168		116
25.5		12171		148		117
26.5		12518		186		114
27.5		12935		185		134
28.5		13409		196		126
29.5		13827		210		135
30.5		14268		224		157
31.5		14644		220		152
32.5		14992		261		168
33.5		15440		217		162
34.5		15760		270		165
35.5		16234		254		185
36.5		16553		302		187
37.5		16962		267		216
38.5		17214		343		194
39.5		17661		318		214
40.5		17999		368		224
41.5		18295		379		254
42.5		18741		355		219
43.5		19003		379		258
44.5		19319		414		280
45.5		19546		460		269
46.5		19877		493		266
47.5		20114		488		326
48.5		20504		499		316
49.5		20647		553		337
50.5		20932		569		357
51.5		21256		583		350
52.5		21518		613		352
53.5		21816		586		376
54.5		22095		592		385
55.5		22256		645		391
56.5		22536		677		365
57.5		22615		687		428
58.5		22878		689		455
59.5		23069		742		416
60.5		23254		754		457
61.5		23438		792		425
62.5		23598		831		467
63.5		23721		828		505
64.5		23826		860		530
65.5		23997		901		511
66.5		24126		865		547
67.5		24229		898		586
68.5		24512		927		543
69.5		24616		922		555
70.5		24707		975		585
71.5		24719		991		576
72.5		24785		1042		598
73.5		24891		1067		574
74.5		25053		1051		595
75.5		25133		1065		623
76.5		25103		1094		668
77.5		25215		1032		644
78.5		25387		1071		653
79.5		25222		1167		676
80.5		25365		1169		673
81.5		25426		1142		634
82.5		25515		1070		633
83.5		25517		1159		686
84.5		25428		1189		692
85.5		25659		1211		750
86.5		25466		1138		764
87.5		24918		1141		715
88.5		24932		1141		760
89.5		24931		1111		764
