Abs(theta)	Type0		Type1		Type23
0.5		488		4		6
1.5		1492		9		6
2.5		2485		15		18
3.5		3507		35		25
4.5		4457		46		33
5.5		5436		46		46
6.5		6445		60		53
7.5		7477		69		60
8.5		8422		94		57
9.5		9370		99		80
10.5		10344		139		83
11.5		11339		125		81
12.5		12305		144		112
13.5		13301		114		120
14.5		14158		163		117
15.5		15161		171		134
16.5		16122		174		139
17.5		17039		215		140
18.5		17930		222		147
19.5		18919		225		155
20.5		19816		238		155
21.5		20745		270		175
22.5		21565		305		197
23.5		22586		276		205
24.5		23386		338		212
25.5		24250		359		203
26.5		25158		381		230
27.5		26050		405		233
28.5		26822		446		258
29.5		27626		460		270
30.5		28456		504		264
31.5		29340		466		288
32.5		30093		545		311
33.5		30791		509		320
34.5		31611		613		313
35.5		32454		546		343
36.5		33220		599		381
37.5		33846		639		405
38.5		34639		676		396
39.5		35421		718		411
40.5		36034		723		389
41.5		36788		726		447
42.5		37251		834		482
43.5		38049		800		457
44.5		38598		875		477
45.5		39240		930		522
46.5		39872		943		545
47.5		40537		980		533
48.5		41074		1037		559
49.5		41619		1086		588
50.5		42110		1143		652
51.5		42541		1185		648
52.5		43006		1268		671
53.5		43547		1255		717
54.5		44065		1346		705
55.5		44527		1407		692
56.5		45034		1442		758
57.5		45226		1447		779
58.5		45663		1518		808
59.5		46125		1529		834
60.5		46482		1587		865
61.5		46991		1624		934
62.5		47289		1674		909
63.5		47586		1672		930
64.5		47776		1822		944
65.5		48173		1848		978
66.5		48656		1825		944
67.5		48697		1857		1013
68.5		48923		2054		1038
69.5		49208		1996		1040
70.5		49505		2063		1050
71.5		49654		2066		1052
72.5		49824		2091		1094
73.5		50036		2230		1167
74.5		50328		2100		1165
75.5		50453		2276		1129
76.5		50526		2167		1218
77.5		50501		2276		1207
78.5		50776		2304		1205
79.5		50817		2284		1236
80.5		50694		2330		1215
81.5		50870		2326		1342
82.5		50932		2451		1371
83.5		51210		2322		1327
84.5		50940		2405		1330
85.5		50724		2458		1431
86.5		51107		2392		1376
87.5		49594		2398		1353
88.5		49044		2287		1424
89.5		46796		2213		1311
