Abs(theta)	Type0		Type1		Type23
0.5		186		2		2
1.5		548		6		2
2.5		921		8		6
3.5		1194		15		11
4.5		1577		17		13
5.5		1967		13		9
6.5		2263		25		20
7.5		2725		23		14
8.5		3038		37		26
9.5		3298		37		18
10.5		3775		34		34
11.5		4061		39		33
12.5		4380		48		32
13.5		4652		59		37
14.5		5029		51		39
15.5		5511		76		48
16.5		5849		60		49
17.5		6013		73		64
18.5		6513		78		47
19.5		6724		80		74
20.5		7129		90		58
21.5		7357		98		66
22.5		7640		125		71
23.5		7889		103		83
24.5		8547		137		75
25.5		8647		114		74
26.5		8926		118		88
27.5		9198		146		93
28.5		9463		145		99
29.5		10005		160		85
30.5		10009		145		102
31.5		10595		172		106
32.5		10630		175		99
33.5		10869		193		136
34.5		11147		203		133
35.5		11432		244		117
36.5		11728		234		130
37.5		12165		215		143
38.5		12241		272		153
39.5		12577		247		133
40.5		12695		276		155
41.5		13139		298		162
42.5		13325		277		158
43.5		13435		286		164
44.5		13760		326		197
45.5		13951		345		197
46.5		14228		350		207
47.5		14476		341		181
48.5		14570		411		212
49.5		14646		374		210
50.5		14990		363		225
51.5		15152		406		238
52.5		15387		466		263
53.5		15365		434		243
54.5		15709		448		262
55.5		15793		510		274
56.5		16151		519		279
57.5		16071		553		284
58.5		16192		522		274
59.5		16377		533		284
60.5		16547		551		282
61.5		16783		590		339
62.5		16733		564		340
63.5		17188		596		325
64.5		17210		642		364
65.5		17058		686		345
66.5		17575		691		334
67.5		17509		658		376
68.5		17652		640		410
69.5		17576		677		380
70.5		17478		691		393
71.5		17590		731		392
72.5		17688		784		441
73.5		17818		795		407
74.5		17895		750		435
75.5		17843		767		438
76.5		17965		822		458
77.5		18066		796		480
78.5		18314		827		457
79.5		18094		861		440
80.5		17989		807		463
81.5		18336		804		462
82.5		18134		838		465
83.5		18329		835		506
84.5		18290		884		473
85.5		18154		919		507
86.5		18416		837		503
87.5		18051		850		543
88.5		18079		900		559
89.5		17496		861		543
