Abs(theta)	Type0		Type1		Type23
0.5		147		0		0
1.5		479		3		3
2.5		814		8		3
3.5		1158		4		8
4.5		1442		15		12
5.5		1826		26		16
6.5		2125		34		10
7.5		2427		20		19
8.5		2836		26		24
9.5		3130		30		19
10.5		3476		37		22
11.5		3783		44		32
12.5		3993		44		35
13.5		4371		39		37
14.5		4620		56		38
15.5		5020		57		32
16.5		5313		78		41
17.5		5579		67		56
18.5		5753		71		45
19.5		6156		71		50
20.5		6404		95		54
21.5		6757		87		65
22.5		7276		97		65
23.5		7255		81		78
24.5		7732		106		52
25.5		7933		127		76
26.5		8296		115		68
27.5		8380		140		96
28.5		8760		138		73
29.5		8998		150		93
30.5		9357		151		91
31.5		9693		163		117
32.5		9788		186		112
33.5		10081		180		84
34.5		10402		165		100
35.5		10658		207		117
36.5		10850		216		123
37.5		10996		203		129
38.5		11186		214		135
39.5		11601		224		148
40.5		11779		247		159
41.5		12007		281		145
42.5		12394		261		152
43.5		12560		278		167
44.5		12661		301		147
45.5		12684		335		167
46.5		13246		354		173
47.5		13203		330		186
48.5		13390		379		212
49.5		13544		391		188
50.5		13690		399		224
51.5		13978		409		226
52.5		13962		369		194
53.5		14186		435		241
54.5		14343		457		242
55.5		14427		434		245
56.5		14690		491		237
57.5		14897		470		267
58.5		15069		511		253
59.5		15179		466		275
60.5		14994		531		314
61.5		15361		522		289
62.5		15451		546		318
63.5		15638		564		326
64.5		15836		584		318
65.5		15875		624		328
66.5		15951		578		343
67.5		16299		655		328
68.5		16196		598		339
69.5		15865		687		307
70.5		16200		642		373
71.5		15982		656		396
72.5		16445		686		382
73.5		16435		712		372
74.5		16572		693		434
75.5		16449		702		396
76.5		16620		745		389
77.5		16435		776		398
78.5		16779		756		400
79.5		16772		784		369
80.5		16795		759		415
81.5		16688		805		420
82.5		16650		764		469
83.5		16891		794		420
84.5		16781		791		491
85.5		16945		792		433
86.5		16925		796		488
87.5		16470		748		441
88.5		16684		776		521
89.5		16355		716		451
