Abs(theta)	Type0		Type1		Type23
0.5		174		3		1
1.5		526		6		1
2.5		888		6		9
3.5		1185		13		9
4.5		1564		20		10
5.5		1872		17		18
6.5		2373		25		16
7.5		2624		25		26
8.5		2983		22		21
9.5		3322		42		21
10.5		3716		43		32
11.5		4003		41		33
12.5		4309		50		40
13.5		4760		45		39
14.5		5062		50		39
15.5		5447		73		55
16.5		5640		73		42
17.5		6060		74		50
18.5		6486		87		42
19.5		6829		90		64
20.5		6965		103		65
21.5		7260		105		64
22.5		7723		102		59
23.5		8014		107		53
24.5		8301		120		69
25.5		8865		116		79
26.5		8924		115		89
27.5		9189		139		93
28.5		9474		158		88
29.5		9889		145		100
30.5		10197		176		99
31.5		10478		158		120
32.5		10633		180		107
33.5		10945		173		115
34.5		11403		189		134
35.5		11388		234		128
36.5		11991		214		144
37.5		12270		237		133
38.5		12332		258		148
39.5		12644		261		141
40.5		12672		288		153
41.5		13041		279		157
42.5		13450		267		176
43.5		13630		291		164
44.5		13710		331		190
45.5		13722		344		201
46.5		14120		340		182
47.5		14474		365		206
48.5		14589		391		196
49.5		14822		374		204
50.5		14876		389		210
51.5		14894		431		249
52.5		15395		424		258
53.5		15647		473		274
54.5		15630		475		276
55.5		15801		536		281
56.5		16045		525		248
57.5		16341		526		287
58.5		16185		533		279
59.5		16345		538		294
60.5		16464		613		310
61.5		16792		612		303
62.5		17093		630		315
63.5		16795		581		339
64.5		17243		687		346
65.5		17174		660		360
66.5		17201		675		356
67.5		17242		711		382
68.5		17422		721		394
69.5		17540		724		382
70.5		17667		774		391
71.5		17660		761		372
72.5		17589		726		375
73.5		17737		789		392
74.5		17729		716		425
75.5		18033		795		417
76.5		17883		809		428
77.5		18134		782		397
78.5		18275		820		474
79.5		17835		852		473
80.5		18323		844		471
81.5		18226		850		426
82.5		18160		826		459
83.5		18205		857		454
84.5		18304		899		534
85.5		18190		875		526
86.5		18211		853		531
87.5		18209		913		516
88.5		18108		865		522
89.5		17403		865		480
