Abs(theta)	Type0		Type1		Type23
0.5		246		3		1
1.5		748		11		4
2.5		1261		5		6
3.5		1738		7		14
4.5		2242		22		18
5.5		2711		32		25
6.5		3216		35		27
7.5		3736		30		28
8.5		4189		51		35
9.5		4701		41		35
10.5		5205		63		41
11.5		5595		73		52
12.5		6137		70		39
13.5		6625		75		57
14.5		7111		71		58
15.5		7616		74		55
16.5		8050		93		64
17.5		8489		107		77
18.5		8911		118		74
19.5		9432		109		88
20.5		9914		104		106
21.5		10339		132		103
22.5		10777		147		100
23.5		11205		167		102
24.5		11708		162		125
25.5		12107		164		97
26.5		12556		160		116
27.5		12986		183		129
28.5		13394		211		125
29.5		13833		193		121
30.5		14180		230		133
31.5		14692		232		155
32.5		14968		249		151
33.5		15445		265		179
34.5		15807		263		165
35.5		16188		293		202
36.5		16630		282		189
37.5		16891		324		224
38.5		17175		369		226
39.5		17634		327		239
40.5		17934		334		254
41.5		18328		377		234
42.5		18670		375		253
43.5		18990		426		231
44.5		19243		440		267
45.5		19598		431		271
46.5		19881		454		284
47.5		20129		510		282
48.5		20493		507		312
49.5		20764		533		344
50.5		21001		550		330
51.5		21223		575		347
52.5		21474		594		390
53.5		21675		618		373
54.5		21860		683		382
55.5		22276		674		348
56.5		22391		677		423
57.5		22726		690		389
58.5		22824		756		420
59.5		22990		719		471
60.5		23185		757		439
61.5		23307		782		476
62.5		23516		829		504
63.5		23770		807		470
64.5		23793		886		513
65.5		24018		851		516
66.5		24198		901		516
67.5		24342		947		520
68.5		24380		961		562
69.5		24674		940		526
70.5		24758		1008		594
71.5		24828		972		567
72.5		24826		1062		621
73.5		24889		973		558
74.5		25094		1024		588
75.5		25156		1045		600
76.5		25123		1092		673
77.5		25209		1076		637
78.5		25299		1113		646
79.5		25366		1110		634
80.5		25378		1109		692
81.5		25388		1175		677
82.5		25479		1146		656
83.5		25530		1178		692
84.5		25487		1169		658
85.5		25752		1222		720
86.5		25348		1170		762
87.5		25031		1121		692
88.5		24674		1180		821
89.5		25028		1185		732
