Abs(theta)	Type0		Type1		Type23
0.5		499		6		3
1.5		1493		16		10
2.5		2477		32		21
3.5		3492		32		26
4.5		4492		42		45
5.5		5476		47		41
6.5		6456		46		58
7.5		7430		59		73
8.5		8380		97		73
9.5		9371		110		68
10.5		10321		114		67
11.5		11295		120		91
12.5		12326		127		95
13.5		13249		160		106
14.5		14235		148		95
15.5		15141		181		115
16.5		16148		201		138
17.5		17043		213		125
18.5		18001		202		158
19.5		18833		246		162
20.5		19799		254		182
21.5		20709		276		177
22.5		21638		283		173
23.5		22482		308		221
24.5		23403		315		215
25.5		24218		320		212
26.5		25096		353		249
27.5		25929		381		220
28.5		26872		366		257
29.5		27628		459		264
30.5		28461		458		282
31.5		29261		464		292
32.5		30150		479		298
33.5		30909		514		333
34.5		31577		538		334
35.5		32508		566		345
36.5		33219		639		396
37.5		33849		658		418
38.5		34643		689		424
39.5		35208		732		446
40.5		36023		725		438
41.5		36677		841		506
42.5		37255		789		496
43.5		38049		831		466
44.5		38611		846		495
45.5		39258		949		541
46.5		39831		927		564
47.5		40400		1006		569
48.5		40972		1088		579
49.5		41480		1040		609
50.5		42055		1150		653
51.5		42738		1178		627
52.5		43031		1258		706
53.5		43561		1280		726
54.5		44141		1322		733
55.5		44607		1331		726
56.5		44988		1370		752
57.5		45351		1480		819
58.5		45767		1497		790
59.5		46240		1549		827
60.5		46523		1624		814
61.5		46886		1715		842
62.5		47112		1672		938
63.5		47549		1714		950
64.5		47927		1828		943
65.5		48323		1712		968
66.5		48487		1919		981
67.5		48673		1884		1061
68.5		49078		1930		1080
69.5		49282		1976		1056
70.5		49388		2072		1154
71.5		49737		2060		1111
72.5		49826		2094		1113
73.5		50139		2139		1096
74.5		50285		2295		1193
75.5		50348		2215		1198
76.5		50566		2253		1202
77.5		50624		2308		1225
78.5		50798		2306		1212
79.5		50764		2301		1208
80.5		50971		2331		1294
81.5		50892		2359		1312
82.5		51009		2377		1308
83.5		50886		2480		1333
84.5		50953		2408		1364
85.5		50803		2442		1425
86.5		50884		2465		1477
87.5		50084		2410		1331
88.5		49322		2322		1431
89.5		46494		2229		1412
