Abs(theta)	Type0		Type1		Type23
0.5		250		4		1
1.5		735		9		4
2.5		1245		13		8
3.5		1752		11		14
4.5		2213		19		17
5.5		2750		33		17
6.5		3208		38		26
7.5		3711		39		30
8.5		4211		38		38
9.5		4731		42		29
10.5		5175		35		46
11.5		5635		67		47
12.5		6152		65		55
13.5		6598		71		58
14.5		7089		77		59
15.5		7597		79		63
16.5		8021		90		69
17.5		8527		100		69
18.5		9002		92		65
19.5		9438		109		95
20.5		9944		107		102
21.5		10397		134		96
22.5		10777		144		101
23.5		11277		145		105
24.5		11693		150		105
25.5		12112		180		122
26.5		12574		160		132
27.5		13024		180		116
28.5		13378		200		119
29.5		13815		196		147
30.5		14181		229		158
31.5		14589		222		150
32.5		15059		237		149
33.5		15377		254		160
34.5		15806		259		171
35.5		16177		272		196
36.5		16515		297		175
37.5		16931		330		171
38.5		17287		314		201
39.5		17661		321		222
40.5		17910		386		228
41.5		18344		362		227
42.5		18531		430		248
43.5		19026		380		255
44.5		19235		421		273
45.5		19555		444		294
46.5		19883		501		278
47.5		20230		455		292
48.5		20425		514		343
49.5		20764		534		323
50.5		20939		565		321
51.5		21309		549		372
52.5		21437		607		353
53.5		21697		625		350
54.5		22039		665		361
55.5		22193		686		402
56.5		22409		691		417
57.5		22663		686		387
58.5		22865		749		439
59.5		22985		806		414
60.5		23235		734		446
61.5		23465		754		462
62.5		23566		794		507
63.5		23808		809		528
64.5		23896		850		519
65.5		24090		864		519
66.5		24170		885		519
67.5		24322		904		533
68.5		24497		985		544
69.5		24571		994		545
70.5		24641		984		537
71.5		24797		1001		579
72.5		24912		961		593
73.5		25005		1006		606
74.5		25042		1015		631
75.5		25061		1068		652
76.5		25075		1148		650
77.5		25329		1053		659
78.5		25317		1109		631
79.5		25381		1115		636
80.5		25486		1094		685
81.5		25297		1127		690
82.5		25395		1126		668
83.5		25536		1172		721
84.5		25571		1134		750
85.5		25560		1120		752
86.5		25357		1196		743
87.5		24839		1126		747
88.5		24530		1048		691
89.5		23302		1052		758
