Abs(theta)	Type0		Type1		Type23
0.5		502		7		5
1.5		1489		19		13
2.5		2499		26		22
3.5		3479		38		19
4.5		4486		35		36
5.5		5494		52		41
6.5		6472		63		50
7.5		7420		80		63
8.5		8424		92		43
9.5		9383		109		66
10.5		10363		139		70
11.5		11365		124		100
12.5		12375		135		103
13.5		13315		149		114
14.5		14251		153		111
15.5		15241		166		133
16.5		16159		201		120
17.5		17091		192		142
18.5		18038		201		160
19.5		18978		232		165
20.5		19855		255		175
21.5		20800		258		179
22.5		21692		280		214
23.5		22558		321		178
24.5		23454		307		222
25.5		24319		340		243
26.5		25213		372		240
27.5		26020		385		220
28.5		26883		412		263
29.5		27696		421		319
30.5		28680		437		283
31.5		29290		471		286
32.5		30251		518		276
33.5		30972		532		340
34.5		31831		554		301
35.5		32383		675		371
36.5		33186		621		398
37.5		33932		704		355
38.5		34833		652		406
39.5		35410		709		439
40.5		36080		727		458
41.5		36770		784		435
42.5		37561		776		473
43.5		38133		853		490
44.5		38871		887		491
45.5		39400		929		507
46.5		39911		972		565
47.5		40649		990		559
48.5		41147		1005		605
49.5		41541		1121		617
50.5		42187		1145		639
51.5		42760		1187		624
52.5		43141		1259		679
53.5		43687		1299		667
54.5		44389		1301		658
55.5		44543		1466		755
56.5		44977		1442		737
57.5		45624		1475		793
58.5		46075		1460		814
59.5		46231		1601		847
60.5		46590		1655		911
61.5		47126		1604		936
62.5		47344		1719		934
63.5		47709		1754		898
64.5		47988		1802		1034
65.5		48390		1881		940
66.5		48683		1872		1004
67.5		48773		1961		1064
68.5		49078		1948		1035
69.5		49453		1980		1026
70.5		49651		2039		1114
71.5		49745		2044		1140
72.5		49991		2106		1137
73.5		50187		2165		1160
74.5		50318		2223		1211
75.5		50514		2220		1134
76.5		50678		2260		1128
77.5		50823		2266		1224
78.5		50916		2314		1203
79.5		50839		2396		1251
80.5		51118		2251		1297
81.5		51211		2403		1302
82.5		51121		2441		1288
83.5		51437		2383		1365
84.5		51610		2377		1392
85.5		51396		2402		1439
86.5		51566		2434		1369
87.5		50417		2421		1429
88.5		50320		2455		1427
89.5		50211		2329		1423
