Abs(theta)	Type0		Type1		Type23
0.5		255		1		2
1.5		757		3		3
2.5		1252		8		4
3.5		1730		18		16
4.5		2223		19		11
5.5		2722		32		25
6.5		3242		30		32
7.5		3724		32		35
8.5		4199		42		30
9.5		4717		52		46
10.5		5197		48		48
11.5		5669		55		52
12.5		6142		70		60
13.5		6635		73		51
14.5		7177		56		48
15.5		7615		76		53
16.5		8050		103		76
17.5		8490		109		80
18.5		8975		91		61
19.5		9472		105		78
20.5		9916		115		88
21.5		10441		110		101
22.5		10818		137		102
23.5		11259		153		88
24.5		11648		158		127
25.5		12095		181		118
26.5		12587		165		113
27.5		12976		188		121
28.5		13363		180		144
29.5		13865		206		135
30.5		14214		235		141
31.5		14553		240		174
32.5		14942		282		137
33.5		15393		270		174
34.5		15762		255		215
35.5		16132		274		184
36.5		16600		291		165
37.5		16911		280		225
38.5		17243		273		219
39.5		17727		311		187
40.5		17985		331		222
41.5		18327		358		233
42.5		18604		408		221
43.5		18983		386		240
44.5		19365		386		248
45.5		19612		428		273
46.5		19927		455		262
47.5		20147		501		313
48.5		20469		483		334
49.5		20771		519		341
50.5		20944		572		331
51.5		21247		584		369
52.5		21580		612		383
53.5		21710		622		361
54.5		22073		646		366
55.5		22215		660		397
56.5		22529		679		384
57.5		22613		717		386
58.5		22789		741		400
59.5		23046		766		417
60.5		23228		734		433
61.5		23412		822		449
62.5		23451		816		445
63.5		23662		881		482
64.5		23984		816		525
65.5		24060		863		495
66.5		24135		895		554
67.5		24276		914		579
68.5		24467		899		532
69.5		24494		976		578
70.5		24633		987		524
71.5		24754		983		590
72.5		24911		1016		634
73.5		25040		999		606
74.5		25044		1082		595
75.5		25031		1127		602
76.5		25243		1051		640
77.5		25248		1113		624
78.5		25402		1086		623
79.5		25321		1124		688
80.5		25403		1089		661
81.5		25476		1104		653
82.5		25515		1100		730
83.5		25430		1156		634
84.5		25496		1162		715
85.5		25483		1094		721
86.5		25260		1136		728
87.5		24826		1169		753
88.5		24594		1116		697
89.5		23237		1033		778
