Abs(theta)	Type0		Type1		Type23
0.5		499		6		4
1.5		1508		22		13
2.5		2499		34		15
3.5		3546		34		12
4.5		4501		47		28
5.5		5514		45		46
6.5		6485		63		45
7.5		7507		74		44
8.5		8503		95		54
9.5		9485		106		79
10.5		10432		130		79
11.5		11450		133		89
12.5		12420		137		89
13.5		13389		138		112
14.5		14353		179		118
15.5		15372		164		127
16.5		16328		177		125
17.5		17192		198		146
18.5		18123		214		132
19.5		19087		235		151
20.5		20061		248		162
21.5		20952		243		171
22.5		21805		282		207
23.5		22742		320		188
24.5		23667		318		215
25.5		24546		367		256
26.5		25322		405		224
27.5		26213		382		262
28.5		27044		405		282
29.5		27962		425		273
30.5		28784		424		286
31.5		29519		497		340
32.5		30371		494		322
33.5		31195		525		354
34.5		31916		606		363
35.5		32684		595		372
36.5		33455		605		362
37.5		34297		675		368
38.5		34885		689		402
39.5		35675		725		403
40.5		36348		719		467
41.5		37021		777		473
42.5		37722		786		500
43.5		38238		880		489
44.5		38996		922		496
45.5		39561		934		547
46.5		40181		991		603
47.5		40784		1017		552
48.5		41442		1126		605
49.5		41806		1110		600
50.5		42484		1140		660
51.5		43017		1182		654
52.5		43498		1220		711
53.5		43965		1262		712
54.5		44448		1372		713
55.5		44958		1417		730
56.5		45431		1407		759
57.5		45866		1444		823
58.5		46321		1518		829
59.5		46660		1508		834
60.5		47039		1657		824
61.5		47321		1666		876
62.5		47667		1732		896
63.5		48105		1696		912
64.5		48361		1803		934
65.5		48609		1843		975
66.5		48977		1835		980
67.5		49296		1921		1002
68.5		49543		1945		1025
69.5		49705		1985		1059
70.5		49935		2042		1097
71.5		50334		2042		1139
72.5		50254		2121		1200
73.5		50723		2179		1154
74.5		50526		2319		1189
75.5		50901		2204		1171
76.5		51013		2238		1130
77.5		51044		2287		1210
78.5		51331		2313		1289
79.5		51411		2323		1249
80.5		51307		2366		1328
81.5		51540		2421		1245
82.5		51629		2381		1262
83.5		51536		2486		1360
84.5		51655		2400		1364
85.5		51734		2477		1417
86.5		51588		2451		1392
87.5		51454		2526		1467
88.5		51777		2484		1483
89.5		49662		2312		1453
