Abs(theta)	Type0		Type1		Type23
0.5		241		5		1
1.5		744		12		3
2.5		1238		9		11
3.5		1729		23		11
4.5		2244		22		19
5.5		2757		21		16
6.5		3223		33		25
7.5		3716		33		38
8.5		4230		29		42
9.5		4716		49		31
10.5		5176		56		43
11.5		5650		62		46
12.5		6139		63		51
13.5		6674		71		61
14.5		7097		76		73
15.5		7586		80		56
16.5		8044		88		55
17.5		8541		95		63
18.5		8951		107		73
19.5		9399		129		72
20.5		9936		115		84
21.5		10287		138		99
22.5		10796		134		99
23.5		11252		149		109
24.5		11704		155		91
25.5		12094		170		112
26.5		12609		157		119
27.5		12913		161		139
28.5		13444		209		135
29.5		13785		199		164
30.5		14289		201		145
31.5		14619		236		150
32.5		15060		233		170
33.5		15400		268		162
34.5		15757		299		182
35.5		16227		285		170
36.5		16570		273		215
37.5		16835		315		211
38.5		17234		342		192
39.5		17626		332		234
40.5		17988		351		253
41.5		18383		358		260
42.5		18654		392		285
43.5		18922		444		239
44.5		19296		420		254
45.5		19626		453		265
46.5		19945		445		292
47.5		20301		455		298
48.5		20382		561		322
49.5		20737		530		317
50.5		20973		542		341
51.5		21359		538		335
52.5		21503		622		342
53.5		21756		621		373
54.5		22038		642		394
55.5		22177		641		421
56.5		22504		694		384
57.5		22628		753		417
58.5		22922		744		411
59.5		23148		718		418
60.5		23213		808		478
61.5		23369		819		453
62.5		23570		812		485
63.5		23794		836		451
64.5		23907		831		523
65.5		24024		901		525
66.5		24051		931		504
67.5		24338		947		515
68.5		24367		934		561
69.5		24685		924		548
70.5		24747		963		620
71.5		24874		932		560
72.5		24847		1015		578
73.5		25012		1035		599
74.5		25109		1101		597
75.5		25278		1038		599
76.5		25138		1103		642
77.5		25364		1035		637
78.5		25272		1182		604
79.5		25488		1062		687
80.5		25443		1116		640
81.5		25545		1204		623
82.5		25451		1143		679
83.5		25533		1118		672
84.5		25482		1184		739
85.5		25518		1191		780
86.5		25400		1181		715
87.5		25484		1175		814
88.5		25438		1276		736
89.5		24681		1121		724
