Abs(theta)	Type0		Type1		Type23
0.5		160		2		1
1.5		558		6		3
2.5		895		7		5
3.5		1220		13		7
4.5		1580		20		17
5.5		1897		22		14
6.5		2324		23		22
7.5		2666		25		13
8.5		3144		36		21
9.5		3282		43		24
10.5		3757		44		24
11.5		4149		39		41
12.5		4449		49		37
13.5		4609		66		34
14.5		4875		61		37
15.5		5441		67		38
16.5		5830		61		41
17.5		6090		79		44
18.5		6527		71		51
19.5		6758		70		52
20.5		7097		82		57
21.5		7247		109		67
22.5		7741		99		62
23.5		8132		123		82
24.5		8273		119		71
25.5		8455		125		86
26.5		8889		122		83
27.5		9336		141		89
28.5		9586		136		93
29.5		9822		172		113
30.5		9979		174		96
31.5		10398		179		100
32.5		10833		176		117
33.5		11005		192		108
34.5		11284		218		119
35.5		11471		211		134
36.5		11710		212		117
37.5		11914		222		162
38.5		12287		247		155
39.5		12574		238		152
40.5		12811		260		147
41.5		13074		275		174
42.5		13344		269		161
43.5		13521		307		172
44.5		13740		318		182
45.5		13942		325		181
46.5		14036		364		199
47.5		14451		342		230
48.5		14614		405		223
49.5		14854		404		222
50.5		15089		412		232
51.5		15015		408		227
52.5		15209		455		259
53.5		15573		453		236
54.5		15720		473		254
55.5		16025		462		271
56.5		16028		529		256
57.5		16384		557		303
58.5		16107		549		332
59.5		16611		552		320
60.5		16730		558		299
61.5		16756		570		306
62.5		16994		606		333
63.5		16911		654		335
64.5		17332		657		341
65.5		17207		637		343
66.5		17163		669		375
67.5		17063		689		357
68.5		17416		713		352
69.5		17538		726		358
70.5		17554		716		348
71.5		17594		725		363
72.5		17796		725		396
73.5		17851		785		421
74.5		17903		804		427
75.5		17885		779		438
76.5		18220		829		432
77.5		17904		865		418
78.5		18169		823		427
79.5		18134		844		464
80.5		18289		817		440
81.5		18208		804		468
82.5		18023		828		541
83.5		18360		849		469
84.5		18227		844		483
85.5		18223		890		479
86.5		18105		884		542
87.5		18175		869		609
88.5		18215		909		576
89.5		17490		820		553
