Abs(theta)	Type0		Type1		Type23
0.5		251		2		3
1.5		746		4		8
2.5		1244		9		10
3.5		1732		21		13
4.5		2259		18		18
5.5		2711		31		15
6.5		3210		34		23
7.5		3731		27		32
8.5		4188		40		20
9.5		4689		49		42
10.5		5169		52		49
11.5		5662		66		39
12.5		6166		61		40
13.5		6654		78		51
14.5		7102		61		60
15.5		7582		94		70
16.5		8050		96		62
17.5		8510		112		79
18.5		9024		87		75
19.5		9448		112		90
20.5		9900		130		69
21.5		10354		135		96
22.5		10801		135		115
23.5		11281		152		109
24.5		11651		151		125
25.5		12142		172		103
26.5		12522		170		116
27.5		13028		173		126
28.5		13381		195		141
29.5		13820		187		139
30.5		14173		251		140
31.5		14605		244		139
32.5		14993		255		163
33.5		15388		240		164
34.5		15710		271		207
35.5		16256		280		175
36.5		16608		289		201
37.5		16837		290		216
38.5		17317		310		223
39.5		17579		333		229
40.5		18006		353		236
41.5		18307		376		241
42.5		18703		360		234
43.5		18938		413		238
44.5		19320		445		263
45.5		19535		425		296
46.5		19858		518		289
47.5		20171		531		280
48.5		20432		526		347
49.5		20748		559		305
50.5		21028		528		302
51.5		21225		559		331
52.5		21536		572		368
53.5		21773		597		335
54.5		21986		630		384
55.5		22219		634		347
56.5		22421		698		431
57.5		22668		702		416
58.5		22860		733		462
59.5		22990		763		488
60.5		23223		764		458
61.5		23452		777		488
62.5		23690		768		459
63.5		23803		850		490
64.5		23961		861		469
65.5		24093		880		573
66.5		24141		945		530
67.5		24381		953		542
68.5		24370		951		564
69.5		24553		956		579
70.5		24770		951		567
71.5		24885		938		589
72.5		24897		975		575
73.5		24984		1062		590
74.5		24928		1113		627
75.5		25097		1047		613
76.5		25222		1084		624
77.5		25248		1106		621
78.5		25325		1103		647
79.5		25352		1059		668
80.5		25482		1115		638
81.5		25425		1147		653
82.5		25445		1233		671
83.5		25412		1150		657
84.5		25421		1116		710
85.5		25402		1123		704
86.5		25568		1162		710
87.5		24886		1110		764
88.5		24553		1110		722
89.5		23457		1104		690
