Abs(theta)	Type0		Type1		Type23
0.5		508		2		2
1.5		1524		15		14
2.5		2503		26		22
3.5		3508		38		29
4.5		4565		53		25
5.5		5559		54		47
6.5		6528		77		37
7.5		7505		89		76
8.5		8560		87		65
9.5		9526		113		81
10.5		10540		113		86
11.5		11440		139		96
12.5		12500		130		102
13.5		13476		142		104
14.5		14454		171		141
15.5		15363		157		113
16.5		16354		185		123
17.5		17278		218		134
18.5		18282		217		155
19.5		19210		230		150
20.5		20090		246		175
21.5		21025		265		198
22.5		21937		297		198
23.5		22867		304		213
24.5		23672		342		198
25.5		24626		353		201
26.5		25528		349		261
27.5		26340		425		260
28.5		27273		387		292
29.5		28010		474		283
30.5		28832		466		288
31.5		29681		501		292
32.5		30593		523		313
33.5		31298		579		327
34.5		32077		597		372
35.5		32767		634		332
36.5		33814		543		343
37.5		34398		667		378
38.5		35155		683		445
39.5		35835		750		382
40.5		36429		775		455
41.5		37182		823		479
42.5		37761		875		461
43.5		38556		816		484
44.5		39167		959		491
45.5		39897		976		515
46.5		40500		984		515
47.5		41022		1038		556
48.5		41542		1060		658
49.5		42174		1122		644
50.5		42779		1085		654
51.5		43354		1202		645
52.5		43703		1258		715
53.5		44336		1306		669
54.5		44700		1326		740
55.5		45168		1386		782
56.5		45546		1449		772
57.5		46053		1473		813
58.5		46451		1504		831
59.5		46834		1553		769
60.5		47190		1651		879
61.5		47675		1622		895
62.5		47991		1684		911
63.5		48288		1737		990
64.5		48591		1776		980
65.5		48910		1829		943
66.5		49297		1855		978
67.5		49434		1959		1017
68.5		49651		1968		1047
69.5		49940		1992		1144
70.5		50309		2070		1051
71.5		50505		2064		1133
72.5		50722		2145		1156
73.5		50942		2133		1121
74.5		50921		2270		1230
75.5		51164		2244		1212
76.5		51386		2256		1235
77.5		51305		2258		1285
78.5		51731		2250		1166
79.5		51742		2372		1299
80.5		51665		2426		1266
81.5		51859		2376		1364
82.5		51911		2307		1329
83.5		51800		2409		1341
84.5		51863		2409		1427
85.5		51839		2523		1391
86.5		51993		2431		1460
87.5		51706		2453		1488
88.5		51852		2519		1544
89.5		49865		2345		1456
