Abs(theta)	Type0		Type1		Type23
0.5		254		2		2
1.5		745		8		7
2.5		1253		12		7
3.5		1746		12		10
4.5		2238		15		22
5.5		2741		22		19
6.5		3224		37		28
7.5		3669		53		24
8.5		4210		47		37
9.5		4724		44		28
10.5		5169		63		31
11.5		5679		56		39
12.5		6168		49		55
13.5		6594		73		54
14.5		7102		87		59
15.5		7546		85		77
16.5		8068		91		72
17.5		8507		101		86
18.5		9000		110		77
19.5		9458		117		66
20.5		9866		122		106
21.5		10358		123		93
22.5		10817		149		90
23.5		11254		148		103
24.5		11713		143		98
25.5		12151		170		119
26.5		12587		189		119
27.5		12996		160		125
28.5		13421		196		155
29.5		13776		195		160
30.5		14161		248		159
31.5		14628		242		142
32.5		15036		251		155
33.5		15441		257		168
34.5		15826		308		189
35.5		16186		290		202
36.5		16510		307		169
37.5		16992		292		200
38.5		17261		327		198
39.5		17670		357		218
40.5		17964		355		242
41.5		18273		389		238
42.5		18710		388		230
43.5		18907		432		235
44.5		19348		419		251
45.5		19636		442		285
46.5		19933		487		268
47.5		20113		522		330
48.5		20439		531		313
49.5		20769		501		298
50.5		21094		559		310
51.5		21236		575		329
52.5		21488		616		316
53.5		21753		607		358
54.5		21987		674		367
55.5		22319		622		366
56.5		22443		717		432
57.5		22755		659		411
58.5		22842		704		453
59.5		23016		760		444
60.5		23279		782		460
61.5		23415		757		488
62.5		23582		834		485
63.5		23723		866		470
64.5		23847		869		481
65.5		24090		849		498
66.5		24199		922		531
67.5		24350		904		496
68.5		24479		946		505
69.5		24736		889		543
70.5		24767		929		560
71.5		24849		991		580
72.5		24818		1003		572
73.5		25007		1060		591
74.5		25078		1085		571
75.5		25180		1031		640
76.5		25264		1093		605
77.5		25392		1106		598
78.5		25300		1084		651
79.5		25427		1126		671
80.5		25505		1090		656
81.5		25527		1120		693
82.5		25530		1136		720
83.5		25435		1185		708
84.5		25527		1158		674
85.5		25531		1161		719
86.5		25613		1205		707
87.5		25562		1154		744
88.5		25432		1207		770
89.5		24597		1144		748
