Abs(theta)	Type0		Type1		Type23
0.5		194		1		1
1.5		521		4		4
2.5		878		9		8
3.5		1199		11		6
4.5		1539		12		9
5.5		1941		25		16
6.5		2315		30		19
7.5		2659		30		19
8.5		2971		32		26
9.5		3438		33		34
10.5		3735		35		25
11.5		4110		46		29
12.5		4303		65		31
13.5		4785		57		54
14.5		5044		57		47
15.5		5231		67		46
16.5		5700		71		50
17.5		6065		80		52
18.5		6293		81		50
19.5		6618		81		68
20.5		7032		107		75
21.5		7504		87		60
22.5		7664		84		67
23.5		8135		98		72
24.5		8342		98		93
25.5		8551		118		75
26.5		8889		115		76
27.5		9232		149		109
28.5		9612		153		99
29.5		9879		165		108
30.5		10053		171		109
31.5		10436		169		112
32.5		10746		196		108
33.5		11198		182		121
34.5		11168		180		124
35.5		11540		235		126
36.5		11933		199		133
37.5		12028		250		135
38.5		12537		229		157
39.5		12573		259		126
40.5		12715		282		156
41.5		13247		281		160
42.5		13368		294		156
43.5		13713		303		149
44.5		14198		322		170
45.5		13901		333		217
46.5		14346		374		195
47.5		14641		351		210
48.5		14396		376		226
49.5		15016		397		220
50.5		14939		399		240
51.5		15469		392		261
52.5		15073		475		271
53.5		15577		446		275
54.5		15603		476		251
55.5		16070		515		260
56.5		15807		500		263
57.5		16334		536		260
58.5		16275		525		307
59.5		16470		555		318
60.5		16588		552		320
61.5		16782		593		299
62.5		16818		635		311
63.5		16796		604		321
64.5		17226		646		341
65.5		17120		601		345
66.5		17067		674		353
67.5		17453		712		361
68.5		17258		682		373
69.5		17465		722		361
70.5		17440		745		383
71.5		17460		745		425
72.5		17647		718		378
73.5		17829		783		431
74.5		17729		795		440
75.5		17918		770		410
76.5		17997		831		451
77.5		18112		812		415
78.5		17943		836		423
79.5		17921		850		434
80.5		18036		871		428
81.5		17928		864		496
82.5		18256		876		496
83.5		18112		878		467
84.5		18257		839		495
85.5		18057		901		477
86.5		18188		885		537
87.5		18338		895		532
88.5		18085		883		511
89.5		17691		829		542
