Abs(theta)	Type0		Type1		Type23
0.5		490		10		2
1.5		1487		10		19
2.5		2448		26		23
3.5		3429		34		27
4.5		4409		46		36
5.5		5399		59		44
6.5		6433		57		52
7.5		7344		66		59
8.5		8326		92		57
9.5		9252		92		84
10.5		10249		98		72
11.5		11196		116		81
12.5		12208		134		88
13.5		13112		147		104
14.5		14054		161		106
15.5		15075		172		112
16.5		15967		205		131
17.5		16818		214		136
18.5		17760		245		126
19.5		18758		244		156
20.5		19527		244		200
21.5		20458		237		214
22.5		21364		283		215
23.5		22280		289		191
24.5		23042		346		227
25.5		24033		356		227
26.5		24934		379		242
27.5		25741		391		267
28.5		26591		395		238
29.5		27439		392		245
30.5		28220		418		302
31.5		29061		457		300
32.5		29842		472		290
33.5		30540		513		328
34.5		31252		585		313
35.5		32151		535		341
36.5		32822		609		390
37.5		33577		635		375
38.5		34242		711		391
39.5		34928		702		390
40.5		35618		725		434
41.5		36232		769		467
42.5		36928		782		477
43.5		37728		783		462
44.5		38099		929		531
45.5		38819		930		542
46.5		39418		955		558
47.5		39939		1018		593
48.5		40546		1058		616
49.5		41103		1048		588
50.5		41671		1114		645
51.5		42141		1151		691
52.5		42608		1260		686
53.5		43009		1344		728
54.5		43622		1329		716
55.5		43991		1345		748
56.5		44511		1351		786
57.5		44961		1416		790
58.5		45212		1499		810
59.5		45723		1483		866
60.5		46279		1489		809
61.5		46247		1634		870
62.5		46827		1601		928
63.5		47246		1744		930
64.5		47476		1763		941
65.5		47670		1761		951
66.5		48048		1833		1021
67.5		48256		1935		996
68.5		48622		1986		1010
69.5		48570		1992		1000
70.5		49084		1961		1099
71.5		49178		2092		1071
72.5		49441		2104		1083
73.5		49515		2109		1181
74.5		49754		2162		1145
75.5		49804		2188		1193
76.5		50079		2204		1130
77.5		50071		2291		1243
78.5		50240		2257		1145
79.5		50255		2226		1281
80.5		50334		2353		1255
81.5		50570		2270		1248
82.5		50438		2390		1317
83.5		50738		2349		1342
84.5		50539		2323		1358
85.5		50549		2371		1386
86.5		50568		2446		1427
87.5		50593		2383		1478
88.5		50543		2391		1616
89.5		48644		2213		1467
