Abs(theta)	Type0		Type1		Type23
0.5		156		0		0
1.5		477		2		3
2.5		867		12		5
3.5		1166		11		8
4.5		1651		10		12
5.5		1935		29		18
6.5		2392		34		17
7.5		2618		31		21
8.5		3028		34		28
9.5		3317		37		17
10.5		3683		52		35
11.5		3973		51		29
12.5		4367		42		45
13.5		4633		59		39
14.5		5149		62		45
15.5		5344		63		51
16.5		5774		78		44
17.5		6078		73		47
18.5		6300		70		46
19.5		6769		83		56
20.5		7066		89		57
21.5		7299		104		51
22.5		7651		96		62
23.5		7903		96		58
24.5		8247		109		72
25.5		8596		126		81
26.5		8970		147		70
27.5		9274		126		97
28.5		9575		142		86
29.5		9746		161		101
30.5		10150		171		108
31.5		10428		169		97
32.5		10544		164		91
33.5		10916		185		115
34.5		11235		201		124
35.5		11594		200		139
36.5		11713		221		143
37.5		12047		227		138
38.5		12357		235		149
39.5		12605		257		138
40.5		12708		275		153
41.5		13032		296		173
42.5		13198		303		168
43.5		13322		333		160
44.5		13888		331		193
45.5		13966		340		183
46.5		14229		361		202
47.5		14439		350		175
48.5		14511		365		213
49.5		14721		396		215
50.5		14818		477		187
51.5		15046		414		226
52.5		15406		438		201
53.5		15448		449		221
54.5		15412		446		274
55.5		15773		519		290
56.5		16166		505		270
57.5		16081		513		267
58.5		16219		498		311
59.5		16354		556		292
60.5		16532		509		304
61.5		16742		593		301
62.5		16465		630		335
63.5		16818		651		299
64.5		16855		586		351
65.5		17041		635		340
66.5		17196		677		383
67.5		17217		718		318
68.5		17165		666		377
69.5		17497		693		408
70.5		17454		758		392
71.5		17761		733		419
72.5		17766		767		380
73.5		17595		801		383
74.5		18079		832		412
75.5		17832		812		409
76.5		18036		767		416
77.5		17848		806		468
78.5		18000		800		437
79.5		17946		818		466
80.5		18123		850		479
81.5		18086		853		448
82.5		18077		844		485
83.5		18063		870		506
84.5		18253		878		523
85.5		18439		896		489
86.5		18055		864		499
87.5		17823		859		496
88.5		17849		853		542
89.5		17770		826		502
