Abs(theta)	Type0		Type1		Type23
0.5		173		1		1
1.5		537		6		7
2.5		910		3		11
3.5		1249		17		7
4.5		1630		14		9
5.5		1884		26		20
6.5		2247		15		20
7.5		2573		23		21
8.5		2955		31		21
9.5		3346		35		28
10.5		3801		47		36
11.5		4134		45		31
12.5		4254		53		39
13.5		4701		53		27
14.5		5115		60		45
15.5		5499		57		43
16.5		5731		59		43
17.5		5990		71		51
18.5		6583		76		63
19.5		6740		95		47
20.5		7005		82		56
21.5		7419		95		72
22.5		7687		103		68
23.5		8055		114		66
24.5		8500		118		75
25.5		8635		122		76
26.5		8896		132		84
27.5		9245		149		97
28.5		9673		131		92
29.5		9825		148		96
30.5		10175		167		124
31.5		10383		161		98
32.5		10603		201		115
33.5		11117		218		127
34.5		11176		184		124
35.5		11496		203		130
36.5		11873		216		134
37.5		11981		241		124
38.5		12308		257		144
39.5		12729		265		133
40.5		12722		259		155
41.5		13127		296		154
42.5		13332		247		173
43.5		13404		306		175
44.5		13867		321		182
45.5		14035		326		191
46.5		14508		375		189
47.5		14560		337		206
48.5		14365		395		197
49.5		15034		453		209
50.5		15034		414		255
51.5		15133		418		256
52.5		15431		426		229
53.5		15607		442		270
54.5		15611		484		276
55.5		15850		491		300
56.5		16239		527		284
57.5		16138		556		312
58.5		16193		556		276
59.5		16427		544		310
60.5		16456		588		303
61.5		16585		613		336
62.5		16819		595		334
63.5		16813		582		303
64.5		17111		636		380
65.5		17149		660		358
66.5		17226		679		364
67.5		17231		691		321
68.5		17396		679		379
69.5		17348		713		353
70.5		17706		738		399
71.5		17940		760		420
72.5		17847		717		391
73.5		17757		762		452
74.5		17986		824		408
75.5		17909		742		443
76.5		17977		809		413
77.5		18177		784		436
78.5		18057		839		475
79.5		18100		844		432
80.5		18117		814		452
81.5		18096		819		462
82.5		18136		828		448
83.5		17941		877		488
84.5		18332		889		487
85.5		18097		892		467
86.5		18233		838		483
87.5		18195		826		497
88.5		18145		848		520
89.5		17458		861		552
