Abs(theta)	Type0		Type1		Type23
0.5		170		1		0
1.5		498		7		3
2.5		870		6		4
3.5		1227		9		3
4.5		1524		17		9
5.5		1804		21		20
6.5		2086		26		20
7.5		2401		25		16
8.5		2715		21		16
9.5		3055		35		28
10.5		3499		39		20
11.5		3652		37		27
12.5		4062		44		33
13.5		4240		47		39
14.5		4642		57		36
15.5		4964		53		43
16.5		5176		51		43
17.5		5566		60		40
18.5		6122		74		51
19.5		6144		52		43
20.5		6529		93		43
21.5		6781		67		61
22.5		7199		83		56
23.5		7465		89		59
24.5		7850		105		64
25.5		7996		114		77
26.5		8226		109		72
27.5		8516		130		85
28.5		8973		141		102
29.5		8987		127		108
30.5		9477		139		88
31.5		9640		155		102
32.5		9912		182		120
33.5		10099		158		111
34.5		10438		176		120
35.5		10653		183		123
36.5		10869		218		128
37.5		11244		216		137
38.5		11352		197		140
39.5		11642		239		147
40.5		11974		266		135
41.5		12171		270		162
42.5		12349		293		167
43.5		12498		276		172
44.5		12618		300		144
45.5		12787		317		184
46.5		13066		329		172
47.5		13692		343		201
48.5		13653		343		184
49.5		13711		375		233
50.5		13941		378		219
51.5		13872		387		225
52.5		14089		406		225
53.5		14178		441		237
54.5		14309		451		252
55.5		14723		439		239
56.5		14856		483		241
57.5		15099		488		296
58.5		15045		492		266
59.5		15072		500		277
60.5		15231		534		263
61.5		15443		537		299
62.5		15351		551		293
63.5		15866		601		317
64.5		15690		623		335
65.5		15677		632		329
66.5		15862		570		297
67.5		15978		615		360
68.5		16008		675		362
69.5		16057		689		315
70.5		16348		687		365
71.5		16505		704		344
72.5		16426		652		378
73.5		16704		708		393
74.5		16655		735		359
75.5		16679		729		394
76.5		16818		777		365
77.5		16532		733		446
78.5		16714		743		425
79.5		16922		774		405
80.5		16603		763		411
81.5		16821		794		435
82.5		16951		787		435
83.5		16666		791		422
84.5		16969		813		471
85.5		16916		820		420
86.5		17090		805		473
87.5		16858		828		454
88.5		17053		793		486
89.5		16322		772		527
