Abs(theta)	Type0		Type1		Type23
0.5		247		4		1
1.5		748		7		7
2.5		1243		12		7
3.5		1745		11		18
4.5		2232		15		20
5.5		2758		14		28
6.5		3188		42		25
7.5		3700		42		33
8.5		4219		38		25
9.5		4663		50		42
10.5		5181		43		46
11.5		5693		54		26
12.5		6115		79		45
13.5		6646		60		44
14.5		7109		75		51
15.5		7587		80		53
16.5		8045		92		72
17.5		8527		92		72
18.5		8928		124		84
19.5		9501		112		65
20.5		9919		112		73
21.5		10378		132		76
22.5		10826		119		108
23.5		11223		160		103
24.5		11652		154		111
25.5		12160		163		117
26.5		12598		165		95
27.5		12966		182		149
28.5		13365		235		126
29.5		13805		208		152
30.5		14267		213		152
31.5		14589		245		156
32.5		15055		231		169
33.5		15419		258		170
34.5		15821		266		192
35.5		16159		306		208
36.5		16422		312		210
37.5		16865		317		201
38.5		17274		305		188
39.5		17601		357		208
40.5		18048		383		220
41.5		18314		378		234
42.5		18699		365		269
43.5		19035		423		254
44.5		19290		442		279
45.5		19559		467		287
46.5		19973		449		278
47.5		20101		502		305
48.5		20400		477		351
49.5		20767		544		325
50.5		20995		523		315
51.5		21232		563		345
52.5		21478		585		365
53.5		21746		642		355
54.5		22091		609		344
55.5		22240		640		419
56.5		22395		719		364
57.5		22556		734		414
58.5		22775		749		430
59.5		23005		755		417
60.5		23304		770		451
61.5		23358		826		467
62.5		23533		853		450
63.5		23774		800		478
64.5		23893		831		509
65.5		24144		840		507
66.5		24169		899		495
67.5		24221		932		591
68.5		24445		982		559
69.5		24648		977		542
70.5		24636		1001		591
71.5		24826		1046		553
72.5		24830		1025		600
73.5		24913		1009		623
74.5		25020		1075		603
75.5		25091		1084		625
76.5		25131		1152		606
77.5		25344		1080		615
78.5		25487		1135		627
79.5		25453		1146		687
80.5		25378		1121		648
81.5		25516		1137		682
82.5		25409		1169		690
83.5		25445		1134		711
84.5		25640		1138		753
85.5		25479		1170		737
86.5		25545		1140		733
87.5		25474		1160		736
88.5		25520		1216		759
89.5		24475		1123		731
