Abs(theta)	Type0		Type1		Type23
0.5		250		3		3
1.5		738		11		6
2.5		1252		12		9
3.5		1743		16		21
4.5		2231		19		21
5.5		2705		27		19
6.5		3219		34		27
7.5		3708		31		25
8.5		4206		42		28
9.5		4708		43		40
10.5		5187		51		44
11.5		5684		65		42
12.5		6151		50		50
13.5		6628		72		42
14.5		7094		70		63
15.5		7531		93		70
16.5		8065		91		59
17.5		8512		89		79
18.5		9021		106		74
19.5		9501		105		70
20.5		9903		122		89
21.5		10364		118		89
22.5		10850		113		114
23.5		11331		143		94
24.5		11673		145		117
25.5		12095		164		126
26.5		12545		168		126
27.5		12984		201		127
28.5		13418		208		128
29.5		13826		192		131
30.5		14218		216		147
31.5		14641		222		146
32.5		15071		232		177
33.5		15407		254		189
34.5		15795		255		177
35.5		16160		286		194
36.5		16586		302		225
37.5		16900		312		245
38.5		17176		355		215
39.5		17576		374		225
40.5		17937		367		221
41.5		18345		378		214
42.5		18642		410		286
43.5		18954		423		286
44.5		19314		458		248
45.5		19548		443		301
46.5		19952		448		262
47.5		20187		487		297
48.5		20467		475		309
49.5		20868		470		278
50.5		20999		553		324
51.5		21339		527		338
52.5		21532		581		350
53.5		21759		616		384
54.5		21926		670		366
55.5		22227		708		381
56.5		22383		729		361
57.5		22649		709		438
58.5		22838		714		421
59.5		22996		741		451
60.5		23222		729		481
61.5		23460		741		432
62.5		23632		783		487
63.5		23682		782		539
64.5		23926		883		504
65.5		24051		850		499
66.5		24201		926		551
67.5		24380		924		539
68.5		24538		930		519
69.5		24574		1005		585
70.5		24666		949		608
71.5		24852		978		568
72.5		24785		1053		602
73.5		25037		1014		610
74.5		25040		1068		577
75.5		25180		1085		638
76.5		25180		1082		625
77.5		25308		1110		678
78.5		25334		1146		676
79.5		25435		1112		632
80.5		25462		1125		700
81.5		25579		1097		671
82.5		25596		1169		686
83.5		25590		1127		651
84.5		25512		1157		690
85.5		25650		1164		734
86.5		25636		1153		751
87.5		25580		1179		712
88.5		25519		1213		739
89.5		24684		1114		775
