Abs(theta)	Type0		Type1		Type23
0.5		246		3		1
1.5		740		9		6
2.5		1244		10		14
3.5		1744		19		12
4.5		2224		22		17
5.5		2713		39		19
6.5		3217		33		32
7.5		3721		30		20
8.5		4215		35		40
9.5		4697		31		35
10.5		5168		52		42
11.5		5656		61		51
12.5		6175		65		38
13.5		6631		77		52
14.5		7119		69		62
15.5		7579		95		63
16.5		8033		81		68
17.5		8544		89		97
18.5		9007		100		87
19.5		9469		122		80
20.5		9890		107		74
21.5		10380		130		76
22.5		10806		144		108
23.5		11261		144		109
24.5		11666		174		118
25.5		12090		167		112
26.5		12573		199		121
27.5		13040		176		118
28.5		13402		210		133
29.5		13825		191		143
30.5		14276		203		133
31.5		14665		211		145
32.5		15015		244		170
33.5		15420		262		175
34.5		15744		248		154
35.5		16220		268		205
36.5		16521		311		203
37.5		16926		332		204
38.5		17243		337		211
39.5		17585		339		203
40.5		17950		356		246
41.5		18272		381		249
42.5		18634		393		260
43.5		18957		427		267
44.5		19389		401		249
45.5		19576		452		314
46.5		19914		501		265
47.5		20116		530		306
48.5		20467		505		336
49.5		20762		509		316
50.5		20929		623		326
51.5		21227		579		344
52.5		21556		600		355
53.5		21762		631		367
54.5		21998		618		387
55.5		22181		646		413
56.5		22420		692		383
57.5		22744		710		429
58.5		22857		705		420
59.5		23037		737		443
60.5		23271		767		446
61.5		23382		806		466
62.5		23605		869		463
63.5		23754		899		480
64.5		24026		828		513
65.5		24110		829		511
66.5		24261		898		477
67.5		24285		936		575
68.5		24440		947		550
69.5		24599		952		574
70.5		24639		967		588
71.5		24729		992		578
72.5		24867		1043		574
73.5		24844		1078		601
74.5		24968		1090		621
75.5		25152		1055		630
76.5		25119		1062		618
77.5		25297		1080		621
78.5		25315		1102		694
79.5		25374		1151		632
80.5		25404		1123		674
81.5		25523		1149		703
82.5		25460		1165		708
83.5		25468		1094		666
84.5		25622		1150		692
85.5		25498		1153		719
86.5		25448		1186		728
87.5		25273		1231		746
88.5		25479		1181		790
89.5		24630		1165		745
