Abs(theta)	Type0		Type1		Type23
0.5		248		4		0
1.5		752		6		6
2.5		1259		13		8
3.5		1711		19		13
4.5		2230		21		16
5.5		2738		30		25
6.5		3227		33		31
7.5		3709		44		15
8.5		4223		33		39
9.5		4727		45		40
10.5		5191		61		32
11.5		5668		53		46
12.5		6142		69		44
13.5		6658		70		58
14.5		7106		80		60
15.5		7564		83		51
16.5		8033		95		85
17.5		8528		92		77
18.5		9022		103		84
19.5		9466		95		84
20.5		9927		104		92
21.5		10327		124		89
22.5		10796		152		93
23.5		11280		132		106
24.5		11675		166		103
25.5		12151		149		133
26.5		12569		150		118
27.5		13018		210		120
28.5		13396		223		136
29.5		13862		205		160
30.5		14235		231		160
31.5		14650		259		172
32.5		15023		265		151
33.5		15375		263		175
34.5		15768		282		190
35.5		16181		282		189
36.5		16653		273		198
37.5		16941		297		204
38.5		17274		367		220
39.5		17587		365		222
40.5		18067		337		242
41.5		18380		336		255
42.5		18614		365		250
43.5		18962		426		253
44.5		19276		412		283
45.5		19636		442		252
46.5		19849		449		309
47.5		20198		536		275
48.5		20512		473		311
49.5		20769		498		316
50.5		21058		517		326
51.5		21335		552		327
52.5		21522		593		371
53.5		21780		589		384
54.5		22006		616		362
55.5		22305		635		386
56.5		22492		667		411
57.5		22614		708		448
58.5		22854		765		437
59.5		23054		720		437
60.5		23298		717		500
61.5		23502		771		471
62.5		23712		819		457
63.5		23785		807		465
64.5		23917		832		516
65.5		24044		899		530
66.5		24256		923		518
67.5		24377		961		537
68.5		24424		970		521
69.5		24639		919		534
70.5		24706		949		578
71.5		24703		1006		594
72.5		24859		1024		639
73.5		24908		1105		632
74.5		25097		1095		570
75.5		25165		1040		594
76.5		25301		1053		587
77.5		25395		1060		711
78.5		25221		1184		659
79.5		25417		1114		673
80.5		25462		1116		651
81.5		25475		1170		693
82.5		25433		1174		712
83.5		25477		1196		709
84.5		25555		1148		758
85.5		25595		1167		697
86.5		25525		1153		729
87.5		25445		1206		736
88.5		25292		1182		820
89.5		24636		1191		773
