Abs(theta)	Type0		Type1		Type23
0.5		250		1		0
1.5		747		8		4
2.5		1251		5		15
3.5		1761		19		14
4.5		2223		26		16
5.5		2735		26		26
6.5		3227		32		22
7.5		3688		32		34
8.5		4198		38		30
9.5		4688		60		31
10.5		5165		51		51
11.5		5681		53		48
12.5		6129		74		48
13.5		6619		90		45
14.5		7093		64		63
15.5		7557		97		64
16.5		8013		87		64
17.5		8550		96		61
18.5		8963		108		91
19.5		9468		116		95
20.5		9880		123		103
21.5		10425		133		80
22.5		10816		124		112
23.5		11212		147		95
24.5		11674		172		111
25.5		12099		176		129
26.5		12516		186		116
27.5		12933		185		121
28.5		13470		174		132
29.5		13792		192		129
30.5		14257		238		144
31.5		14661		225		146
32.5		14992		266		164
33.5		15412		263		194
34.5		15868		256		168
35.5		16108		327		193
36.5		16587		308		174
37.5		16987		288		211
38.5		17269		318		197
39.5		17549		355		238
40.5		17942		339		229
41.5		18288		387		229
42.5		18674		357		241
43.5		18969		387		261
44.5		19281		477		267
45.5		19502		443		278
46.5		19881		479		298
47.5		20149		490		272
48.5		20425		524		320
49.5		20784		535		319
50.5		21091		542		358
51.5		21234		586		335
52.5		21512		580		360
53.5		21756		611		369
54.5		21975		617		374
55.5		22252		646		365
56.5		22502		671		396
57.5		22667		704		417
58.5		22754		753		402
59.5		22974		739		489
60.5		23218		758		456
61.5		23367		815		470
62.5		23472		818		500
63.5		23768		841		489
64.5		23915		902		504
65.5		24045		843		490
66.5		24220		911		502
67.5		24246		929		544
68.5		24553		926		537
69.5		24509		988		538
70.5		24682		996		526
71.5		24766		975		579
72.5		24909		1023		595
73.5		24924		981		649
74.5		25070		1032		588
75.5		25172		1031		652
76.5		25148		1073		597
77.5		25436		1067		621
78.5		25383		1122		641
79.5		25366		1091		682
80.5		25386		1158		663
81.5		25587		1090		663
82.5		25510		1115		702
83.5		25572		1198		656
84.5		25714		1119		698
85.5		25635		1084		726
86.5		25440		1242		765
87.5		25160		1140		714
88.5		24896		1183		752
89.5		24884		1120		715
