Abs(theta)	Type0		Type1		Type23
0.5		205		0		1
1.5		543		4		5
2.5		885		16		6
3.5		1272		12		9
4.5		1567		11		11
5.5		1906		19		13
6.5		2288		17		13
7.5		2746		30		16
8.5		3089		25		23
9.5		3333		41		21
10.5		3686		24		27
11.5		3996		42		32
12.5		4320		58		39
13.5		4627		59		44
14.5		4873		54		57
15.5		5497		57		48
16.5		5731		72		39
17.5		6261		68		50
18.5		6420		83		58
19.5		6645		77		63
20.5		7005		88		60
21.5		7416		97		66
22.5		7642		88		61
23.5		8067		121		62
24.5		8285		119		74
25.5		8693		121		73
26.5		8836		116		76
27.5		9155		151		78
28.5		9544		141		102
29.5		9917		143		111
30.5		9961		155		130
31.5		10283		180		107
32.5		10745		192		112
33.5		10723		167		142
34.5		11108		195		113
35.5		11357		217		119
36.5		11853		203		138
37.5		12108		228		132
38.5		12336		233		136
39.5		12503		284		144
40.5		12741		304		143
41.5		12904		253		147
42.5		13221		300		164
43.5		13640		320		184
44.5		13629		322		179
45.5		13821		348		180
46.5		14105		366		201
47.5		14477		372		210
48.5		14523		346		215
49.5		14831		398		243
50.5		14906		393		256
51.5		14983		449		228
52.5		15175		436		223
53.5		15701		458		246
54.5		15648		512		245
55.5		15552		519		264
56.5		15897		516		261
57.5		16001		536		274
58.5		16246		522		306
59.5		16258		537		265
60.5		16537		547		285
61.5		16731		555		292
62.5		16886		586		284
63.5		16859		657		347
64.5		16895		637		328
65.5		17085		621		373
66.5		17081		637		351
67.5		17354		702		379
68.5		17275		713		389
69.5		17597		713		346
70.5		17521		698		403
71.5		17606		691		389
72.5		17526		750		408
73.5		17963		765		405
74.5		17689		736		360
75.5		17988		748		440
76.5		17775		755		417
77.5		18193		778		437
78.5		17983		802		440
79.5		18024		771		440
80.5		18031		789		472
81.5		18200		853		468
82.5		17930		815		434
83.5		17721		865		468
84.5		18080		838		483
85.5		18044		902		483
86.5		18267		907		504
87.5		17717		808		524
88.5		17280		796		468
89.5		16606		815		522
