Abs(theta)	Type0		Type1		Type23
0.5		159		3		1
1.5		452		10		3
2.5		813		14		4
3.5		1114		10		9
4.5		1488		15		12
5.5		1798		15		18
6.5		2111		18		17
7.5		2440		24		26
8.5		2765		35		15
9.5		3156		35		25
10.5		3435		42		29
11.5		3752		34		29
12.5		4064		46		35
13.5		4311		47		43
14.5		4699		52		38
15.5		4926		52		33
16.5		5286		66		43
17.5		5569		72		54
18.5		5821		71		42
19.5		6074		74		47
20.5		6495		76		57
21.5		6974		94		56
22.5		7161		114		64
23.5		7375		95		68
24.5		7729		110		85
25.5		8030		116		79
26.5		8218		128		64
27.5		8420		156		86
28.5		8787		151		82
29.5		8997		148		96
30.5		9331		140		106
31.5		9674		191		114
32.5		9853		177		100
33.5		9915		166		102
34.5		10253		181		120
35.5		10582		208		115
36.5		10905		204		124
37.5		11250		220		130
38.5		11328		212		126
39.5		11480		240		124
40.5		11953		233		169
41.5		12120		249		140
42.5		12274		266		151
43.5		12541		315		168
44.5		12831		284		182
45.5		12738		298		175
46.5		13103		309		193
47.5		13227		344		193
48.5		13412		353		177
49.5		13680		364		203
50.5		13962		397		179
51.5		13979		384		233
52.5		14054		430		233
53.5		14382		420		255
54.5		14435		422		246
55.5		14532		455		237
56.5		14710		439		285
57.5		14999		488		262
58.5		15088		524		261
59.5		15300		535		266
60.5		15443		538		321
61.5		15477		538		329
62.5		15502		559		277
63.5		15752		546		260
64.5		15749		576		317
65.5		16067		594		318
66.5		16184		641		315
67.5		16094		620		305
68.5		16026		661		335
69.5		16331		678		356
70.5		16237		676		350
71.5		16589		699		348
72.5		16575		712		419
73.5		16840		720		378
74.5		16841		733		383
75.5		16674		762		389
76.5		16376		770		424
77.5		16707		746		390
78.5		16890		759		428
79.5		16563		797		408
80.5		16739		764		446
81.5		16919		755		384
82.5		16836		799		425
83.5		17000		832		412
84.5		16837		738		453
85.5		16913		781		453
86.5		17151		746		487
87.5		16835		849		492
88.5		16852		848		534
89.5		16277		786		482
