Abs(theta)	Type0		Type1		Type23
0.5		248		5		1
1.5		747		8		5
2.5		1225		13		12
3.5		1738		18		11
4.5		2214		18		19
5.5		2741		29		12
6.5		3215		32		25
7.5		3720		41		25
8.5		4169		44		36
9.5		4663		42		46
10.5		5159		60		38
11.5		5654		59		38
12.5		6101		68		42
13.5		6657		71		56
14.5		7060		89		57
15.5		7561		72		72
16.5		8082		95		61
17.5		8525		88		78
18.5		8976		100		86
19.5		9472		113		106
20.5		9859		123		81
21.5		10354		115		87
22.5		10820		126		103
23.5		11237		149		107
24.5		11683		146		112
25.5		12051		182		126
26.5		12576		167		117
27.5		12943		190		135
28.5		13420		167		131
29.5		13809		197		123
30.5		14231		248		154
31.5		14600		226		152
32.5		15090		212		166
33.5		15403		233		177
34.5		15817		280		185
35.5		16162		297		194
36.5		16579		294		200
37.5		16947		288		225
38.5		17304		326		204
39.5		17712		312		199
40.5		17984		365		216
41.5		18340		359		249
42.5		18632		405		223
43.5		19017		405		231
44.5		19346		411		263
45.5		19615		458		266
46.5		19924		472		294
47.5		20232		478		294
48.5		20408		520		325
49.5		20785		516		318
50.5		20959		554		316
51.5		21271		540		342
52.5		21532		596		346
53.5		21835		627		350
54.5		22011		627		373
55.5		22213		633		388
56.5		22431		685		391
57.5		22646		699		405
58.5		22818		788		400
59.5		23064		704		441
60.5		23284		804		420
61.5		23400		812		488
62.5		23621		786		450
63.5		23740		841		511
64.5		23763		849		503
65.5		24040		930		502
66.5		24114		928		473
67.5		24310		915		539
68.5		24451		915		577
69.5		24567		979		552
70.5		24705		986		576
71.5		24888		990		613
72.5		24745		1028		614
73.5		25047		1049		617
74.5		25022		1080		592
75.5		25087		1112		648
76.5		25167		1079		671
77.5		25324		1093		632
78.5		25126		1082		631
79.5		25524		1094		659
80.5		25372		1161		681
81.5		25446		1162		670
82.5		25376		1162		703
83.5		25552		1133		686
84.5		25450		1127		702
85.5		25300		1108		730
86.5		25338		1161		799
87.5		24917		1162		727
88.5		24421		1168		748
89.5		23523		1046		735
