Abs(theta)	Type0		Type1		Type23
0.5		250		2		2
1.5		740		18		5
2.5		1236		16		4
3.5		1743		10		7
4.5		2220		26		14
5.5		2747		16		15
6.5		3231		26		27
7.5		3693		44		31
8.5		4211		52		30
9.5		4689		43		38
10.5		5170		66		46
11.5		5667		53		45
12.5		6119		81		54
13.5		6598		80		59
14.5		7123		76		53
15.5		7576		90		58
16.5		8012		91		75
17.5		8449		117		68
18.5		9039		100		67
19.5		9400		81		88
20.5		9859		106		93
21.5		10337		106		102
22.5		10870		152		96
23.5		11215		144		103
24.5		11734		152		98
25.5		12109		179		119
26.5		12546		170		124
27.5		13014		192		108
28.5		13391		183		122
29.5		13759		195		134
30.5		14257		223		137
31.5		14620		245		149
32.5		15029		233		115
33.5		15362		242		182
34.5		15859		265		172
35.5		16174		256		200
36.5		16490		304		208
37.5		16977		312		205
38.5		17190		341		226
39.5		17636		336		218
40.5		17993		371		226
41.5		18302		372		233
42.5		18638		426		235
43.5		18991		422		280
44.5		19317		435		256
45.5		19638		448		276
46.5		19885		434		310
47.5		20206		484		283
48.5		20481		509		302
49.5		20774		503		324
50.5		20950		526		370
51.5		21270		566		372
52.5		21498		616		347
53.5		21739		610		369
54.5		21973		620		410
55.5		22301		659		390
56.5		22417		685		399
57.5		22583		713		431
58.5		22920		732		397
59.5		23060		784		450
60.5		23302		764		455
61.5		23495		783		463
62.5		23724		818		499
63.5		23734		866		502
64.5		23998		851		533
65.5		23989		887		493
66.5		24251		899		489
67.5		24332		932		529
68.5		24443		972		569
69.5		24672		1007		578
70.5		24654		1005		561
71.5		24831		1030		566
72.5		24915		1034		605
73.5		25031		1060		558
74.5		25101		1023		614
75.5		25201		1085		590
76.5		25238		1109		672
77.5		25117		1077		637
78.5		25430		1107		621
79.5		25508		1084		644
80.5		25397		1120		690
81.5		25459		1096		701
82.5		25537		1145		704
83.5		25628		1114		755
84.5		25565		1123		705
85.5		25517		1178		767
86.5		25426		1148		709
87.5		25507		1156		770
88.5		25294		1189		771
89.5		24644		1133		718
