Abs(theta)	Type0		Type1		Type23
0.5		248		6		4
1.5		748		4		3
2.5		1237		12		14
3.5		1725		25		19
4.5		2246		17		9
5.5		2770		17		17
6.5		3237		32		20
7.5		3694		39		29
8.5		4173		40		37
9.5		4689		43		33
10.5		5152		51		36
11.5		5683		66		43
12.5		6153		69		42
13.5		6624		82		83
14.5		7109		82		52
15.5		7554		77		72
16.5		8048		93		80
17.5		8517		87		72
18.5		9000		85		88
19.5		9425		124		75
20.5		9873		118		89
21.5		10371		126		97
22.5		10767		150		105
23.5		11255		149		109
24.5		11631		145		111
25.5		12115		169		130
26.5		12531		167		106
27.5		12964		189		129
28.5		13381		187		146
29.5		13785		233		157
30.5		14202		214		155
31.5		14572		239		142
32.5		14952		246		161
33.5		15392		251		160
34.5		15803		268		173
35.5		16129		282		179
36.5		16525		330		176
37.5		16892		329		208
38.5		17287		336		199
39.5		17583		344		237
40.5		17877		362		235
41.5		18245		394		235
42.5		18565		396		267
43.5		18914		427		268
44.5		19338		401		279
45.5		19583		433		260
46.5		19857		493		275
47.5		20228		488		295
48.5		20477		493		309
49.5		20755		564		307
50.5		21057		544		336
51.5		21236		580		323
52.5		21483		619		394
53.5		21739		596		366
54.5		21961		630		397
55.5		22301		649		352
56.5		22410		708		409
57.5		22701		699		392
58.5		22827		723		414
59.5		23099		766		436
60.5		23164		804		479
61.5		23374		786		453
62.5		23508		841		508
63.5		23784		794		484
64.5		23905		850		498
65.5		23999		877		573
66.5		24090		904		527
67.5		24274		888		538
68.5		24467		917		539
69.5		24567		978		595
70.5		24564		1011		610
71.5		24731		1005		584
72.5		24868		1003		588
73.5		24928		1075		552
74.5		25118		1060		600
75.5		25172		1052		622
76.5		25275		1072		657
77.5		25231		1108		654
78.5		25220		1116		662
79.5		25291		1127		728
80.5		25470		1147		633
81.5		25279		1133		726
82.5		25528		1175		645
83.5		25555		1189		700
84.5		25489		1123		748
85.5		25661		1156		681
86.5		25647		1189		772
87.5		24975		1150		745
88.5		24950		1117		735
89.5		24727		1120		713
