Abs(theta)	Type0		Type1		Type23
0.5		249		4		3
1.5		737		14		3
2.5		1260		14		10
3.5		1754		11		9
4.5		2226		21		13
5.5		2733		27		18
6.5		3207		44		22
7.5		3726		33		32
8.5		4194		35		37
9.5		4685		59		39
10.5		5212		39		49
11.5		5682		56		57
12.5		6161		71		42
13.5		6634		62		56
14.5		7086		63		56
15.5		7562		104		57
16.5		8076		76		56
17.5		8498		99		92
18.5		8949		120		72
19.5		9454		108		88
20.5		9925		113		87
21.5		10286		138		90
22.5		10791		126		95
23.5		11140		175		113
24.5		11703		145		100
25.5		12109		177		124
26.5		12533		188		128
27.5		13054		151		123
28.5		13397		201		134
29.5		13829		214		128
30.5		14180		215		153
31.5		14636		213		157
32.5		14997		252		145
33.5		15359		275		181
34.5		15802		262		156
35.5		16169		283		175
36.5		16569		291		179
37.5		16977		316		198
38.5		17349		320		213
39.5		17607		345		242
40.5		18002		350		217
41.5		18328		399		250
42.5		18616		373		251
43.5		18962		406		241
44.5		19336		433		290
45.5		19647		430		286
46.5		19857		433		295
47.5		20199		476		300
48.5		20426		482		319
49.5		20731		516		327
50.5		21001		583		342
51.5		21218		528		313
52.5		21524		561		342
53.5		21730		612		365
54.5		22038		637		354
55.5		22313		590		389
56.5		22424		701		389
57.5		22542		708		395
58.5		22722		725		452
59.5		22970		715		424
60.5		23203		764		462
61.5		23407		773		480
62.5		23557		816		505
63.5		23843		830		443
64.5		23672		899		515
65.5		24120		852		476
66.5		24127		914		557
67.5		24300		911		512
68.5		24497		939		547
69.5		24547		1000		565
70.5		24682		989		589
71.5		24819		1031		562
72.5		24827		972		615
73.5		24905		1024		625
74.5		25098		982		633
75.5		25038		1051		599
76.5		25192		1057		630
77.5		25246		1145		681
78.5		25338		1126		637
79.5		25330		1132		635
80.5		25418		1069		714
81.5		25319		1122		690
82.5		25474		1134		725
83.5		25607		1136		712
84.5		25577		1191		714
85.5		25553		1143		743
86.5		25501		1136		728
87.5		24897		1185		767
88.5		24986		1158		739
89.5		24949		1182		715
