Abs(theta)	Type0		Type1		Type23
0.5		241		4		1
1.5		742		8		6
2.5		1200		20		5
3.5		1695		14		10
4.5		2203		15		21
5.5		2658		23		20
6.5		3157		29		23
7.5		3647		37		28
8.5		4105		57		30
9.5		4595		52		48
10.5		5100		53		52
11.5		5559		53		45
12.5		6010		58		50
13.5		6515		50		60
14.5		7009		76		53
15.5		7382		86		68
16.5		7875		101		79
17.5		8336		98		58
18.5		8762		105		92
19.5		9295		114		73
20.5		9742		112		87
21.5		10142		133		99
22.5		10628		119		93
23.5		11049		131		91
24.5		11489		170		121
25.5		11890		147		94
26.5		12347		170		112
27.5		12746		169		113
28.5		13125		180		152
29.5		13539		200		138
30.5		13913		225		131
31.5		14314		236		174
32.5		14728		248		169
33.5		15073		262		179
34.5		15499		252		169
35.5		15884		280		191
36.5		16292		266		171
37.5		16572		311		210
38.5		16923		312		176
39.5		17245		315		218
40.5		17646		361		211
41.5		18057		376		230
42.5		18317		367		243
43.5		18657		426		246
44.5		18868		438		259
45.5		19197		448		259
46.5		19495		415		280
47.5		19817		479		321
48.5		20014		499		343
49.5		20375		511		314
50.5		20572		566		316
51.5		20859		563		349
52.5		21103		628		329
53.5		21299		603		355
54.5		21603		647		380
55.5		21775		684		385
56.5		21959		666		419
57.5		22257		652		394
58.5		22357		679		422
59.5		22611		763		412
60.5		22724		749		435
61.5		22925		753		432
62.5		23130		783		461
63.5		23189		855		482
64.5		23407		856		480
65.5		23595		866		464
66.5		23786		864		505
67.5		23890		921		502
68.5		23930		895		563
69.5		24026		948		517
70.5		24133		992		591
71.5		24336		958		547
72.5		24454		1029		591
73.5		24500		1012		587
74.5		24565		1023		567
75.5		24640		1017		646
76.5		24760		1066		590
77.5		24759		1047		641
78.5		24843		1107		632
79.5		24875		1046		658
80.5		24969		1041		641
81.5		25134		1089		645
82.5		25054		1048		667
83.5		25059		1176		687
84.5		25112		1118		692
85.5		24997		1194		730
86.5		25055		1207		699
87.5		24445		1116		739
88.5		24387		1187		717
89.5		24460		1158		695
