Abs(theta)	Type0		Type1		Type23
0.5		248		3		0
1.5		749		5		8
2.5		1243		8		9
3.5		1753		13		12
4.5		2267		20		15
5.5		2728		33		27
6.5		3220		24		33
7.5		3741		41		33
8.5		4202		35		33
9.5		4696		42		33
10.5		5202		45		48
11.5		5679		62		39
12.5		6170		82		43
13.5		6651		63		57
14.5		7095		83		56
15.5		7540		93		59
16.5		8068		91		61
17.5		8530		93		77
18.5		8957		108		91
19.5		9410		115		95
20.5		9909		103		99
21.5		10326		138		100
22.5		10812		123		114
23.5		11249		145		108
24.5		11673		154		114
25.5		12111		154		138
26.5		12537		185		136
27.5		12979		191		142
28.5		13419		203		127
29.5		13764		231		158
30.5		14128		242		155
31.5		14605		226		165
32.5		15048		231		176
33.5		15455		244		163
34.5		15863		240		155
35.5		16204		270		203
36.5		16589		301		180
37.5		16949		309		227
38.5		17286		316		212
39.5		17568		372		242
40.5		17912		374		226
41.5		18223		378		235
42.5		18670		379		275
43.5		19013		393		231
44.5		19272		421		260
45.5		19609		435		284
46.5		19870		515		286
47.5		20102		499		315
48.5		20470		480		304
49.5		20720		509		316
50.5		21020		537		366
51.5		21287		577		358
52.5		21518		623		362
53.5		21785		654		344
54.5		22002		650		392
55.5		22202		700		399
56.5		22449		684		418
57.5		22590		718		405
58.5		22880		727		396
59.5		23079		730		430
60.5		23199		759		442
61.5		23419		779		481
62.5		23539		861		481
63.5		23718		851		501
64.5		23944		886		516
65.5		23973		846		530
66.5		24230		902		465
67.5		24189		998		543
68.5		24446		963		551
69.5		24566		915		558
70.5		24562		990		588
71.5		24683		1042		580
72.5		24957		1016		586
73.5		24919		1062		619
74.5		25134		1012		588
75.5		25190		1055		622
76.5		25291		1126		619
77.5		25314		1072		664
78.5		25322		1098		661
79.5		25300		1152		692
80.5		25297		1162		686
81.5		25478		1127		654
82.5		25565		1080		683
83.5		25579		1215		679
84.5		25388		1144		683
85.5		25622		1161		713
86.5		25624		1178		750
87.5		25666		1162		756
88.5		25464		1107		787
89.5		24758		1114		788
