Abs(theta)	Type0		Type1		Type23
0.5		255		1		0
1.5		742		6		7
2.5		1238		17		7
3.5		1736		11		18
4.5		2218		22		9
5.5		2721		29		27
6.5		3212		42		24
7.5		3700		46		30
8.5		4196		48		34
9.5		4703		41		35
10.5		5162		55		41
11.5		5665		55		53
12.5		6152		58		45
13.5		6598		68		68
14.5		7110		78		65
15.5		7575		66		62
16.5		8073		77		58
17.5		8543		106		77
18.5		8996		107		89
19.5		9438		122		88
20.5		9864		116		83
21.5		10341		129		90
22.5		10808		131		135
23.5		11233		137		95
24.5		11650		136		98
25.5		12155		168		109
26.5		12465		205		141
27.5		13014		195		126
28.5		13440		198		130
29.5		13772		218		129
30.5		14300		199		152
31.5		14622		233		152
32.5		15014		253		158
33.5		15456		250		167
34.5		15757		292		184
35.5		16109		324		201
36.5		16612		284		214
37.5		16897		322		217
38.5		17245		342		220
39.5		17621		358		232
40.5		18021		316		224
41.5		18345		385		223
42.5		18650		381		254
43.5		18984		406		265
44.5		19199		450		275
45.5		19564		465		265
46.5		19864		472		281
47.5		20228		471		291
48.5		20497		488		325
49.5		20732		502		312
50.5		20899		585		351
51.5		21387		572		321
52.5		21446		600		373
53.5		21790		618		350
54.5		21912		627		409
55.5		22183		638		437
56.5		22425		723		369
57.5		22619		746		411
58.5		22851		718		421
59.5		23043		740		442
60.5		23143		810		447
61.5		23393		738		477
62.5		23496		773		490
63.5		23802		831		476
64.5		23903		877		485
65.5		24074		859		522
66.5		24233		879		547
67.5		24239		901		569
68.5		24410		960		553
69.5		24453		1017		570
70.5		24684		974		553
71.5		24753		994		572
72.5		24877		1008		606
73.5		24963		1054		568
74.5		25026		1085		679
75.5		25039		1043		635
76.5		25187		1067		626
77.5		25245		1090		624
78.5		25343		1097		644
79.5		25324		1052		660
80.5		25401		1113		662
81.5		25384		1124		643
82.5		25265		1159		703
83.5		25458		1152		691
84.5		25505		1235		653
85.5		25120		1199		749
86.5		25389		1141		725
87.5		25000		1161		779
88.5		24412		1085		761
89.5		23193		1038		781
