Abs(theta)	Type0		Type1		Type23
0.5		176		1		1
1.5		481		6		0
2.5		876		10		8
3.5		1247		15		5
4.5		1569		21		9
5.5		1898		23		11
6.5		2302		22		16
7.5		2612		27		21
8.5		3013		25		21
9.5		3380		39		19
10.5		3645		39		25
11.5		3960		50		32
12.5		4421		49		43
13.5		4725		49		46
14.5		5098		55		34
15.5		5384		63		33
16.5		5759		53		29
17.5		6067		82		42
18.5		6479		65		53
19.5		6706		88		56
20.5		7186		82		64
21.5		7399		89		62
22.5		7696		82		61
23.5		8090		103		61
24.5		8412		119		72
25.5		8603		111		79
26.5		8940		144		91
27.5		9351		117		119
28.5		9659		145		103
29.5		9814		151		86
30.5		10017		148		104
31.5		10605		163		111
32.5		10494		198		106
33.5		11039		175		117
34.5		11304		205		130
35.5		11438		211		134
36.5		11873		227		149
37.5		12244		240		143
38.5		12323		251		134
39.5		12454		246		156
40.5		12902		258		157
41.5		13109		272		168
42.5		13289		300		172
43.5		13563		295		170
44.5		13903		317		173
45.5		13977		331		210
46.5		14072		342		180
47.5		14504		370		188
48.5		14468		376		199
49.5		14996		378		233
50.5		14978		431		212
51.5		15222		427		243
52.5		15487		446		261
53.5		15282		461		256
54.5		15519		476		269
55.5		15863		533		288
56.5		15922		503		264
57.5		16203		478		290
58.5		16255		558		294
59.5		16307		536		305
60.5		16776		572		317
61.5		16801		614		345
62.5		17009		550		357
63.5		17092		600		369
64.5		17106		636		337
65.5		17142		648		338
66.5		17065		695		356
67.5		17502		707		330
68.5		17356		694		370
69.5		17637		696		360
70.5		17614		675		370
71.5		17631		772		351
72.5		17784		774		405
73.5		17618		812		422
74.5		17792		764		418
75.5		17901		777		429
76.5		17968		781		418
77.5		17890		828		444
78.5		18067		805		460
79.5		18217		873		438
80.5		18078		863		454
81.5		18097		835		455
82.5		18250		868		430
83.5		18165		846		448
84.5		18246		873		532
85.5		17956		865		518
86.5		18368		837		516
87.5		18339		835		520
88.5		18083		908		505
89.5		17327		881		510
