Abs(theta)	Type0		Type1		Type23
0.5		252		1		2
1.5		727		7		12
2.5		1220		13		13
3.5		1722		8		11
4.5		2212		18		11
5.5		2722		22		24
6.5		3192		38		22
7.5		3659		37		36
8.5		4147		30		34
9.5		4668		45		26
10.5		5152		45		40
11.5		5615		68		46
12.5		6083		76		65
13.5		6565		65		53
14.5		7033		63		59
15.5		7498		81		45
16.5		7943		89		58
17.5		8447		93		71
18.5		8921		98		79
19.5		9327		124		81
20.5		9800		120		87
21.5		10259		129		89
22.5		10705		139		100
23.5		11094		165		105
24.5		11555		157		112
25.5		11968		172		137
26.5		12416		186		128
27.5		12828		185		125
28.5		13251		209		146
29.5		13666		187		134
30.5		14118		201		125
31.5		14492		222		159
32.5		14920		248		161
33.5		15226		260		176
34.5		15643		274		141
35.5		15980		289		181
36.5		16396		312		175
37.5		16724		305		204
38.5		17106		330		198
39.5		17472		335		233
40.5		17734		373		224
41.5		18206		361		248
42.5		18471		401		240
43.5		18701		440		274
44.5		19108		441		260
45.5		19429		452		267
46.5		19591		498		308
47.5		19962		514		276
48.5		20249		506		324
49.5		20525		523		320
50.5		20753		535		345
51.5		21046		556		326
52.5		21320		592		357
53.5		21648		558		341
54.5		21774		615		342
55.5		21972		636		393
56.5		22242		655		417
57.5		22482		709		409
58.5		22643		721		443
59.5		22846		738		437
60.5		22961		757		428
61.5		23191		771		440
62.5		23331		832		422
63.5		23515		832		528
64.5		23623		851		490
65.5		23804		881		475
66.5		23906		889		527
67.5		24097		890		588
68.5		24181		966		529
69.5		24255		1021		562
70.5		24420		1004		583
71.5		24515		960		587
72.5		24687		989		574
73.5		24753		1033		638
74.5		24891		1059		650
75.5		24785		1062		654
76.5		25068		1041		644
77.5		25070		1082		633
78.5		25067		1099		639
79.5		25058		1067		620
80.5		25252		1156		640
81.5		25098		1153		699
82.5		25335		1120		701
83.5		25146		1187		677
84.5		25371		1158		677
85.5		25125		1148		766
86.5		25374		1168		766
87.5		25287		1157		756
88.5		25402		1133		795
89.5		24380		1148		695
