Abs(theta)	Type0		Type1		Type23
0.5		157		2		0
1.5		505		5		2
2.5		891		4		3
3.5		1209		15		9
4.5		1525		20		9
5.5		1866		15		12
6.5		2052		18		16
7.5		2451		27		20
8.5		2743		29		23
9.5		3057		38		23
10.5		3479		45		23
11.5		3790		32		33
12.5		4066		45		28
13.5		4340		48		28
14.5		4676		45		35
15.5		5014		70		34
16.5		5288		67		34
17.5		5519		79		50
18.5		5881		67		45
19.5		6372		106		60
20.5		6605		88		48
21.5		6804		89		65
22.5		7358		107		60
23.5		7468		99		64
24.5		7841		100		64
25.5		7973		104		76
26.5		8415		135		89
27.5		8549		127		71
28.5		8783		136		87
29.5		9233		149		86
30.5		9417		137		84
31.5		9760		180		115
32.5		10033		152		114
33.5		10299		166		125
34.5		10409		192		107
35.5		10755		190		118
36.5		11030		217		124
37.5		11170		196		124
38.5		11451		232		114
39.5		11771		236		120
40.5		11816		249		160
41.5		12083		240		148
42.5		12249		264		137
43.5		12475		303		150
44.5		12535		281		162
45.5		12997		328		194
46.5		13209		310		201
47.5		13406		358		171
48.5		13577		352		205
49.5		13529		353		216
50.5		14019		383		217
51.5		14390		385		242
52.5		14364		415		221
53.5		14408		412		221
54.5		14732		428		269
55.5		14835		479		248
56.5		15042		498		219
57.5		14988		492		264
58.5		15062		481		245
59.5		15276		538		278
60.5		15445		519		269
61.5		15639		545		286
62.5		15645		550		293
63.5		15686		599		303
64.5		15822		605		309
65.5		15942		585		361
66.5		15951		648		321
67.5		16219		615		360
68.5		16157		649		354
69.5		16000		651		398
70.5		16362		718		382
71.5		16367		670		371
72.5		16603		706		363
73.5		16378		712		404
74.5		16749		734		383
75.5		16479		715		382
76.5		16705		731		407
77.5		16868		721		374
78.5		16549		771		415
79.5		16643		705		409
80.5		16510		765		441
81.5		16606		756		445
82.5		16721		806		433
83.5		16947		783		462
84.5		16562		764		470
85.5		16637		834		456
86.5		16810		856		515
87.5		16520		797		460
88.5		15938		761		504
89.5		15423		766		489
