Abs(theta)	Type0		Type1		Type23
0.5		501		5		5
1.5		1484		16		14
2.5		2510		12		17
3.5		3475		30		28
4.5		4510		48		25
5.5		5514		54		43
6.5		6440		70		53
7.5		7477		75		65
8.5		8462		80		75
9.5		9420		100		80
10.5		10363		120		76
11.5		11385		130		74
12.5		12372		112		89
13.5		13288		128		124
14.5		14309		147		123
15.5		15268		175		115
16.5		16148		199		124
17.5		17225		176		135
18.5		18106		219		142
19.5		18946		253		185
20.5		19952		245		193
21.5		20847		257		193
22.5		21707		280		195
23.5		22608		323		233
24.5		23476		350		223
25.5		24375		351		232
26.5		25286		326		239
27.5		26146		375		242
28.5		26956		418		303
29.5		27837		446		274
30.5		28612		479		302
31.5		29370		484		276
32.5		30171		517		286
33.5		30942		523		343
34.5		31773		567		321
35.5		32523		578		347
36.5		33356		604		360
37.5		34009		660		352
38.5		34651		686		425
39.5		35411		725		446
40.5		36134		738		478
41.5		36895		796		438
42.5		37495		798		454
43.5		38068		891		437
44.5		38810		879		521
45.5		39364		962		535
46.5		39928		1051		553
47.5		40670		1003		532
48.5		41218		1047		596
49.5		41759		1109		605
50.5		42205		1154		638
51.5		42838		1125		642
52.5		43375		1175		669
53.5		43819		1286		680
54.5		44172		1357		724
55.5		44713		1406		765
56.5		45194		1401		769
57.5		45385		1538		796
58.5		46023		1516		796
59.5		46356		1597		812
60.5		46803		1666		849
61.5		47092		1616		856
62.5		47451		1693		938
63.5		47807		1743		960
64.5		48019		1755		1016
65.5		48398		1817		966
66.5		48643		1902		982
67.5		49132		1841		1013
68.5		49289		1942		1057
69.5		49329		2032		1080
70.5		49795		1993		1030
71.5		49948		2151		1094
72.5		50056		2119		1119
73.5		50440		2114		1154
74.5		50393		2211		1158
75.5		50660		2198		1212
76.5		50723		2263		1156
77.5		51120		2287		1206
78.5		51086		2259		1217
79.5		51163		2304		1195
80.5		51084		2344		1280
81.5		51281		2294		1269
82.5		51302		2360		1324
83.5		51299		2447		1339
84.5		51356		2475		1373
85.5		51433		2481		1324
86.5		51547		2455		1506
87.5		51535		2393		1384
88.5		51545		2405		1495
89.5		49597		2339		1500
