Abs(theta)	Type0		Type1		Type23
0.5		252		3		0
1.5		736		15		2
2.5		1226		4		12
3.5		1739		14		13
4.5		2246		32		20
5.5		2745		26		15
6.5		3223		23		26
7.5		3723		38		34
8.5		4212		37		28
9.5		4707		42		38
10.5		5187		55		49
11.5		5695		61		37
12.5		6133		62		43
13.5		6637		74		54
14.5		7096		76		59
15.5		7592		68		61
16.5		8053		95		85
17.5		8475		110		80
18.5		9006		107		67
19.5		9484		113		68
20.5		9905		117		83
21.5		10395		121		93
22.5		10814		139		88
23.5		11260		142		94
24.5		11649		158		109
25.5		12194		155		105
26.5		12552		190		124
27.5		12996		171		126
28.5		13409		205		129
29.5		13795		208		132
30.5		14249		208		145
31.5		14628		252		152
32.5		15110		257		137
33.5		15418		265		147
34.5		15839		297		191
35.5		16176		307		184
36.5		16532		321		190
37.5		16925		294		202
38.5		17311		308		206
39.5		17590		366		220
40.5		17920		375		253
41.5		18272		374		254
42.5		18716		382		256
43.5		18925		419		268
44.5		19229		453		248
45.5		19681		439		273
46.5		20008		457		304
47.5		20281		478		311
48.5		20484		476		290
49.5		20854		528		292
50.5		21065		553		303
51.5		21279		570		326
52.5		21604		584		341
53.5		21794		611		350
54.5		21902		688		375
55.5		22253		674		391
56.5		22481		672		384
57.5		22636		731		442
58.5		22917		747		411
59.5		23116		725		461
60.5		23243		779		490
61.5		23440		793		459
62.5		23647		814		448
63.5		23745		817		472
64.5		23876		915		489
65.5		24077		883		502
66.5		24204		916		510
67.5		24325		917		535
68.5		24491		928		547
69.5		24516		983		559
70.5		24758		952		551
71.5		24662		1043		644
72.5		24949		1013		629
73.5		24980		1068		629
74.5		25130		1007		621
75.5		25288		1024		624
76.5		25215		1102		636
77.5		25248		1136		670
78.5		25286		1142		658
79.5		25301		1118		650
80.5		25431		1153		677
81.5		25436		1132		674
82.5		25617		1112		689
83.5		25395		1169		689
84.5		25583		1094		721
85.5		25579		1180		742
86.5		25560		1119		785
87.5		25358		1155		768
88.5		25497		1135		799
89.5		24524		1032		782
