Abs(theta)	Type0		Type1		Type23
0.5		153		1		3
1.5		499		7		2
2.5		767		5		8
3.5		1098		13		7
4.5		1469		13		11
5.5		1818		19		21
6.5		2133		16		14
7.5		2393		19		20
8.5		2861		26		21
9.5		2974		31		23
10.5		3400		49		31
11.5		3688		43		30
12.5		4060		41		37
13.5		4371		38		36
14.5		4706		56		37
15.5		4958		57		37
16.5		5206		57		53
17.5		5536		66		45
18.5		5862		60		51
19.5		6167		69		49
20.5		6384		66		55
21.5		6599		90		72
22.5		7088		96		74
23.5		7141		92		78
24.5		7792		122		69
25.5		7942		137		61
26.5		8294		115		85
27.5		8566		114		77
28.5		8879		121		86
29.5		9077		129		119
30.5		9318		150		87
31.5		9581		163		90
32.5		9792		183		116
33.5		10003		173		90
34.5		10315		197		136
35.5		10729		203		130
36.5		10945		184		123
37.5		11171		232		120
38.5		11313		209		118
39.5		11491		193		145
40.5		11801		272		138
41.5		11988		234		165
42.5		12603		271		153
43.5		12346		297		154
44.5		12584		310		161
45.5		12745		276		177
46.5		13119		318		177
47.5		13361		312		195
48.5		13360		349		175
49.5		13480		346		190
50.5		13994		373		205
51.5		14195		383		219
52.5		14080		407		236
53.5		14150		412		242
54.5		14773		468		244
55.5		14678		401		248
56.5		14692		496		227
57.5		15039		477		266
58.5		14987		502		276
59.5		15147		514		277
60.5		15507		504		255
61.5		15470		577		291
62.5		15622		529		269
63.5		15616		554		270
64.5		15841		577		325
65.5		16115		592		331
66.5		15680		627		337
67.5		16019		677		373
68.5		16014		655		373
69.5		16147		696		357
70.5		16114		681		358
71.5		16339		681		337
72.5		16311		700		351
73.5		16492		708		352
74.5		16432		701		373
75.5		16584		690		348
76.5		16511		733		424
77.5		16797		736		383
78.5		16721		754		436
79.5		16750		761		412
80.5		16747		721		424
81.5		16837		808		388
82.5		16917		857		426
83.5		17081		767		438
84.5		16991		762		475
85.5		17029		797		481
86.5		16785		849		425
87.5		16688		789		480
88.5		16557		860		463
89.5		16311		802		476
