Abs(theta)	Type0		Type1		Type23
0.5		242		5		1
1.5		740		5		6
2.5		1246		14		12
3.5		1721		18		11
4.5		2256		19		15
5.5		2718		24		23
6.5		3223		30		27
7.5		3692		33		36
8.5		4235		50		28
9.5		4729		33		33
10.5		5177		49		47
11.5		5671		62		41
12.5		6140		62		47
13.5		6631		71		52
14.5		7099		70		64
15.5		7551		78		61
16.5		8071		97		66
17.5		8502		84		62
18.5		9018		107		83
19.5		9376		131		80
20.5		9908		127		75
21.5		10373		130		96
22.5		10814		145		106
23.5		11233		145		127
24.5		11695		149		102
25.5		12066		175		129
26.5		12571		169		107
27.5		13032		169		122
28.5		13398		199		131
29.5		13854		197		148
30.5		14278		186		153
31.5		14600		235		170
32.5		15061		250		181
33.5		15374		283		169
34.5		15660		252		191
35.5		16182		281		186
36.5		16587		294		197
37.5		16873		323		206
38.5		17183		319		206
39.5		17658		346		224
40.5		18049		329		254
41.5		18325		380		227
42.5		18711		384		238
43.5		19000		405		240
44.5		19394		381		278
45.5		19591		463		302
46.5		19838		490		306
47.5		20218		457		300
48.5		20413		496		309
49.5		20655		520		312
50.5		20923		557		365
51.5		21311		522		356
52.5		21564		559		359
53.5		21782		630		358
54.5		21979		617		385
55.5		22253		644		404
56.5		22401		707		414
57.5		22847		659		372
58.5		22822		781		432
59.5		23118		735		426
60.5		23278		780		444
61.5		23402		815		503
62.5		23608		794		478
63.5		23658		869		520
64.5		23910		831		483
65.5		24090		850		539
66.5		24256		861		519
67.5		24219		934		507
68.5		24423		946		535
69.5		24563		968		519
70.5		24714		991		578
71.5		24737		959		606
72.5		24876		965		545
73.5		24917		1084		605
74.5		24917		1097		619
75.5		25214		1027		602
76.5		25115		1077		623
77.5		25259		1081		599
78.5		25326		1122		626
79.5		25294		1144		727
80.5		25392		1091		686
81.5		25569		1105		699
82.5		25484		1159		661
83.5		25445		1139		720
84.5		25659		1111		725
85.5		25568		1136		737
86.5		25711		1164		748
87.5		25063		1099		758
88.5		24894		1180		776
89.5		25078		1151		737
