Abs(theta)	Type0		Type1		Type23
0.5		503		7		5
1.5		1504		18		7
2.5		2491		30		9
3.5		3517		27		25
4.5		4525		48		35
5.5		5508		44		44
6.5		6517		68		47
7.5		7502		78		61
8.5		8458		111		67
9.5		9492		108		70
10.5		10484		113		73
11.5		11465		112		97
12.5		12418		142		118
13.5		13386		154		133
14.5		14318		164		119
15.5		15334		154		133
16.5		16320		185		149
17.5		17182		205		144
18.5		18170		222		141
19.5		19027		231		168
20.5		19984		280		177
21.5		20934		288		183
22.5		21851		286		190
23.5		22729		303		211
24.5		23630		326		216
25.5		24501		325		242
26.5		25343		390		242
27.5		26258		354		246
28.5		27084		398		284
29.5		27928		474		255
30.5		28731		459		292
31.5		29579		498		310
32.5		30384		499		309
33.5		31205		595		353
34.5		31965		562		372
35.5		32708		565		370
36.5		33449		652		395
37.5		34224		630		396
38.5		34901		652		431
39.5		35627		717		422
40.5		36441		733		422
41.5		36980		811		455
42.5		37656		860		481
43.5		38327		857		459
44.5		38903		859		544
45.5		39674		940		575
46.5		40112		1035		581
47.5		40733		1092		569
48.5		41356		1045		572
49.5		41804		1127		641
50.5		42549		1122		611
51.5		43106		1179		659
52.5		43628		1254		646
53.5		44080		1221		709
54.5		44486		1359		717
55.5		44982		1403		725
56.5		45369		1433		808
57.5		45751		1537		803
58.5		46189		1559		799
59.5		46667		1583		869
60.5		47100		1594		915
61.5		47396		1697		891
62.5		47683		1751		930
63.5		48219		1710		965
64.5		48376		1750		939
65.5		48918		1818		949
66.5		48872		1906		1004
67.5		49083		1942		1019
68.5		49413		1963		1039
69.5		49795		1957		1019
70.5		49986		2024		1127
71.5		50165		2159		1119
72.5		50230		2198		1091
73.5		50589		2155		1179
74.5		50798		2191		1129
75.5		50948		2187		1155
76.5		50970		2292		1247
77.5		51151		2271		1221
78.5		51369		2388		1277
79.5		51436		2402		1206
80.5		51434		2344		1287
81.5		51539		2352		1264
82.5		51291		2583		1319
83.5		51967		2346		1331
84.5		51810		2374		1402
85.5		51694		2470		1467
86.5		51843		2405		1402
87.5		51531		2448		1397
88.5		51682		2474		1498
89.5		49837		2362		1471
