Abs(theta)	Type0		Type1		Type23
0.5		241		2		2
1.5		745		8		8
2.5		1242		17		10
3.5		1737		20		13
4.5		2222		25		13
5.5		2743		29		24
6.5		3207		28		24
7.5		3702		41		34
8.5		4225		35		29
9.5		4720		50		32
10.5		5228		54		36
11.5		5643		61		46
12.5		6119		73		44
13.5		6639		66		57
14.5		7096		95		59
15.5		7542		105		63
16.5		8068		81		64
17.5		8485		116		80
18.5		9003		100		70
19.5		9408		112		79
20.5		9895		100		81
21.5		10306		137		109
22.5		10846		138		107
23.5		11282		146		101
24.5		11692		138		112
25.5		12112		166		125
26.5		12634		142		129
27.5		12977		177		120
28.5		13453		193		141
29.5		13743		202		159
30.5		14316		229		157
31.5		14587		244		167
32.5		14979		247		179
33.5		15387		270		176
34.5		15831		263		165
35.5		16156		295		176
36.5		16564		284		200
37.5		16941		310		202
38.5		17363		321		213
39.5		17660		361		218
40.5		18047		343		238
41.5		18390		332		249
42.5		18673		403		220
43.5		19004		405		253
44.5		19236		471		278
45.5		19570		487		271
46.5		19861		480		298
47.5		20211		518		309
48.5		20354		546		314
49.5		20657		546		363
50.5		21120		533		300
51.5		21351		556		326
52.5		21477		619		329
53.5		21834		633		362
54.5		21966		646		376
55.5		22249		616		380
56.5		22434		674		426
57.5		22620		721		390
58.5		22817		745		408
59.5		23094		730		437
60.5		23216		808		429
61.5		23515		790		454
62.5		23576		860		459
63.5		23791		803		469
64.5		24057		818		466
65.5		24059		867		542
66.5		24223		892		500
67.5		24328		916		546
68.5		24474		896		576
69.5		24565		955		528
70.5		24795		968		548
71.5		24893		978		574
72.5		24878		996		583
73.5		24981		1058		579
74.5		24982		1064		658
75.5		25103		1058		648
76.5		25264		1131		572
77.5		25214		1047		678
78.5		25339		1134		642
79.5		25444		1084		691
80.5		25443		1109		700
81.5		25500		1169		644
82.5		25398		1166		716
83.5		25426		1142		708
84.5		25615		1125		745
85.5		25425		1118		719
86.5		25541		1156		772
87.5		25418		1190		763
88.5		25667		1182		749
89.5		24508		1215		750
