Abs(theta)	Type0		Type1		Type23
0.5		246		0		3
1.5		734		4		10
2.5		1240		10		15
3.5		1740		17		8
4.5		2224		22		15
5.5		2755		21		21
6.5		3201		41		24
7.5		3732		35		27
8.5		4218		37		37
9.5		4670		50		42
10.5		5182		44		42
11.5		5664		56		44
12.5		6143		58		44
13.5		6582		83		63
14.5		7100		73		60
15.5		7598		83		50
16.5		8098		92		62
17.5		8592		84		69
18.5		9020		102		88
19.5		9446		106		78
20.5		9890		132		95
21.5		10357		136		118
22.5		10798		115		111
23.5		11247		144		110
24.5		11630		172		90
25.5		12177		137		121
26.5		12498		178		124
27.5		12990		165		124
28.5		13431		165		146
29.5		13864		187		130
30.5		14213		226		143
31.5		14645		229		172
32.5		15004		243		166
33.5		15472		253		157
34.5		15858		252		194
35.5		16197		262		176
36.5		16566		271		184
37.5		16879		325		226
38.5		17228		358		222
39.5		17663		298		241
40.5		17839		386		235
41.5		18391		355		275
42.5		18703		391		252
43.5		18945		429		255
44.5		19263		421		289
45.5		19615		439		292
46.5		19921		468		290
47.5		20287		482		316
48.5		20400		509		317
49.5		20744		495		357
50.5		20980		573		324
51.5		21350		555		355
52.5		21549		605		343
53.5		21700		638		397
54.5		22006		620		386
55.5		22177		690		413
56.5		22511		670		418
57.5		22680		708		427
58.5		22886		720		439
59.5		22996		766		468
60.5		23229		765		455
61.5		23443		764		452
62.5		23626		834		480
63.5		23829		826		487
64.5		23908		883		485
65.5		24048		876		484
66.5		24206		910		524
67.5		24340		875		556
68.5		24468		954		556
69.5		24622		960		563
70.5		24717		996		607
71.5		24873		1023		582
72.5		24860		1022		572
73.5		24871		1051		657
74.5		25129		1072		590
75.5		25135		1091		655
76.5		25187		1061		645
77.5		25240		1126		620
78.5		25301		1127		666
79.5		25427		1128		661
80.5		25515		1190		657
81.5		25549		1189		689
82.5		25541		1128		667
83.5		25638		1119		710
84.5		25500		1158		697
85.5		25516		1191		725
86.5		25323		1199		726
87.5		25483		1158		835
88.5		25697		1153		776
89.5		24470		1134		759
