Abs(theta)	Type0		Type1		Type23
0.5		244		1		4
1.5		760		8		3
2.5		1245		11		7
3.5		1727		25		16
4.5		2241		25		24
5.5		2738		30		15
6.5		3230		31		28
7.5		3709		45		21
8.5		4205		47		33
9.5		4689		55		40
10.5		5195		46		41
11.5		5678		58		49
12.5		6180		63		47
13.5		6625		88		49
14.5		7123		71		57
15.5		7560		75		56
16.5		8051		110		67
17.5		8550		102		77
18.5		9017		103		79
19.5		9443		96		85
20.5		9895		127		88
21.5		10356		133		92
22.5		10832		128		103
23.5		11233		168		106
24.5		11716		143		120
25.5		12150		142		108
26.5		12488		170		133
27.5		12960		188		123
28.5		13393		203		128
29.5		13782		223		135
30.5		14242		207		163
31.5		14601		238		159
32.5		15046		255		145
33.5		15409		232		167
34.5		15765		265		172
35.5		16233		297		191
36.5		16592		290		180
37.5		16928		345		196
38.5		17203		340		208
39.5		17556		343		203
40.5		17905		380		233
41.5		18283		396		228
42.5		18603		399		271
43.5		18935		432		261
44.5		19289		467		282
45.5		19590		421		271
46.5		20004		457		271
47.5		20170		489		293
48.5		20487		525		305
49.5		20710		545		325
50.5		21012		572		359
51.5		21293		580		363
52.5		21435		628		373
53.5		21702		600		359
54.5		22040		622		353
55.5		22311		621		378
56.5		22549		626		429
57.5		22746		664		404
58.5		22875		707		447
59.5		23057		709		487
60.5		23372		743		429
61.5		23467		780		451
62.5		23617		818		452
63.5		23770		869		481
64.5		23974		833		521
65.5		24050		886		523
66.5		24266		892		559
67.5		24360		911		581
68.5		24433		968		499
69.5		24581		966		517
70.5		24623		987		551
71.5		24792		987		570
72.5		24955		1037		594
73.5		25042		1021		591
74.5		25124		1037		596
75.5		25280		1065		644
76.5		25218		1092		635
77.5		25231		1113		638
78.5		25339		1095		592
79.5		25409		1110		659
80.5		25473		1106		656
81.5		25488		1122		672
82.5		25667		1106		681
83.5		25459		1160		718
84.5		25455		1185		726
85.5		25467		1183		734
86.5		25541		1188		725
87.5		25382		1156		751
88.5		25444		1200		754
89.5		24393		1129		740
