Abs(theta)	Type0		Type1		Type23
0.5		248		1		0
1.5		750		4		8
2.5		1242		9		12
3.5		1733		14		18
4.5		2224		28		26
5.5		2716		28		16
6.5		3217		34		26
7.5		3703		42		25
8.5		4189		37		28
9.5		4690		49		36
10.5		5199		46		54
11.5		5669		54		31
12.5		6124		74		48
13.5		6608		86		49
14.5		7062		75		56
15.5		7556		97		75
16.5		8049		101		51
17.5		8513		100		89
18.5		9008		97		82
19.5		9420		106		80
20.5		9910		115		79
21.5		10340		128		76
22.5		10844		140		90
23.5		11252		145		118
24.5		11720		144		112
25.5		12177		162		112
26.5		12527		185		107
27.5		12973		197		129
28.5		13385		193		137
29.5		13871		205		135
30.5		14271		218		160
31.5		14574		219		174
32.5		15010		247		152
33.5		15395		271		166
34.5		15765		294		188
35.5		16158		277		191
36.5		16547		337		217
37.5		16875		340		207
38.5		17235		314		201
39.5		17616		375		216
40.5		17977		340		220
41.5		18313		380		261
42.5		18547		419		256
43.5		18868		414		286
44.5		19249		430		260
45.5		19553		447		293
46.5		19846		461		296
47.5		20088		485		307
48.5		20479		515		303
49.5		20732		547		316
50.5		20942		580		326
51.5		21247		534		333
52.5		21592		591		344
53.5		21762		616		371
54.5		21991		595		375
55.5		22230		614		433
56.5		22408		717		402
57.5		22607		703		427
58.5		22883		721		401
59.5		23038		749		461
60.5		23208		813		459
61.5		23426		850		456
62.5		23635		792		484
63.5		23733		825		500
64.5		23901		862		494
65.5		24055		891		509
66.5		24165		901		498
67.5		24229		902		532
68.5		24468		932		553
69.5		24634		921		587
70.5		24719		993		577
71.5		24899		918		606
72.5		24898		1018		594
73.5		24949		1060		586
74.5		25011		1064		552
75.5		25266		1049		646
76.5		25129		1105		669
77.5		25145		1102		614
78.5		25193		1073		653
79.5		25358		1095		679
80.5		25353		1163		653
81.5		25370		1125		700
82.5		25502		1162		627
83.5		25291		1217		687
84.5		25528		1152		693
85.5		25272		1156		744
86.5		25475		1140		739
87.5		25026		1172		770
88.5		24564		1129		718
89.5		23367		1004		688
