Abs(theta)	Type0		Type1		Type23
0.5		492		8		7
1.5		1486		17		8
2.5		2541		29		23
3.5		3483		39		23
4.5		4478		57		32
5.5		5504		49		45
6.5		6529		65		46
7.5		7457		90		67
8.5		8504		82		71
9.5		9420		92		65
10.5		10445		123		83
11.5		11458		114		97
12.5		12406		150		87
13.5		13380		137		107
14.5		14360		148		106
15.5		15349		170		126
16.5		16276		184		128
17.5		17186		208		129
18.5		18142		208		165
19.5		19064		237		148
20.5		19957		279		156
21.5		20845		274		188
22.5		21788		292		200
23.5		22695		287		188
24.5		23584		321		229
25.5		24450		350		221
26.5		25313		364		248
27.5		26249		385		243
28.5		27181		378		253
29.5		27928		398		250
30.5		28700		502		264
31.5		29548		488		323
32.5		30319		499		305
33.5		31204		506		342
34.5		31828		542		382
35.5		32723		562		347
36.5		33500		585		388
37.5		34098		711		372
38.5		34823		695		428
39.5		35573		697		468
40.5		36231		792		439
41.5		36981		824		436
42.5		37663		846		492
43.5		38292		847		498
44.5		39000		876		481
45.5		39594		965		566
46.5		40134		953		539
47.5		40690		1023		561
48.5		41313		1031		608
49.5		41784		1104		627
50.5		42397		1201		592
51.5		43088		1169		698
52.5		43541		1210		714
53.5		43933		1339		687
54.5		44469		1319		726
55.5		44930		1373		756
56.5		45279		1421		767
57.5		45800		1506		800
58.5		46166		1532		830
59.5		46598		1520		847
60.5		46970		1601		867
61.5		47394		1727		884
62.5		47793		1753		896
63.5		48029		1794		940
64.5		48291		1862		1009
65.5		48688		1812		993
66.5		49068		1825		1013
67.5		49291		1890		1015
68.5		49554		1924		999
69.5		49686		2058		1068
70.5		49837		2084		1062
71.5		50096		2020		1165
72.5		50154		2187		1166
73.5		50568		2149		1149
74.5		50658		2117		1147
75.5		50762		2197		1208
76.5		51051		2238		1255
77.5		50983		2320		1201
78.5		51326		2404		1210
79.5		51364		2276		1216
80.5		51234		2464		1244
81.5		51384		2429		1255
82.5		51622		2373		1396
83.5		51421		2408		1327
84.5		51609		2478		1433
85.5		51824		2468		1396
86.5		51568		2385		1410
87.5		50843		2513		1371
88.5		50640		2358		1479
89.5		50363		2430		1424
