Abs(theta)	Type0		Type1		Type23
0.5		247		2		1
1.5		751		5		8
2.5		1228		11		11
3.5		1724		19		11
4.5		2247		23		14
5.5		2746		28		24
6.5		3217		38		20
7.5		3717		46		41
8.5		4223		37		39
9.5		4666		56		42
10.5		5178		57		41
11.5		5642		62		49
12.5		6142		70		43
13.5		6635		63		48
14.5		7135		76		72
15.5		7601		68		68
16.5		8088		83		63
17.5		8516		111		59
18.5		9018		107		72
19.5		9463		108		69
20.5		9909		118		84
21.5		10347		132		101
22.5		10815		155		104
23.5		11251		148		96
24.5		11671		154		108
25.5		12113		175		95
26.5		12565		158		133
27.5		13004		210		129
28.5		13424		181		147
29.5		13806		223		145
30.5		14183		207		165
31.5		14645		237		145
32.5		15035		268		165
33.5		15417		294		172
34.5		15757		274		193
35.5		16143		296		152
36.5		16595		264		187
37.5		16927		311		192
38.5		17329		312		226
39.5		17681		330		186
40.5		17913		360		230
41.5		18321		394		239
42.5		18571		429		235
43.5		18959		395		244
44.5		19317		453		263
45.5		19675		459		259
46.5		19892		501		266
47.5		20270		487		292
48.5		20420		495		321
49.5		20781		514		325
50.5		21049		531		323
51.5		21330		576		367
52.5		21464		585		378
53.5		21900		588		339
54.5		21988		647		374
55.5		22206		669		422
56.5		22459		693		378
57.5		22759		683		412
58.5		22899		710		439
59.5		23041		759		399
60.5		23235		767		455
61.5		23405		772		480
62.5		23615		788		460
63.5		23758		823		523
64.5		23875		843		486
65.5		24062		856		491
66.5		24261		846		499
67.5		24356		965		537
68.5		24423		901		556
69.5		24629		914		581
70.5		24782		964		544
71.5		24774		993		625
72.5		24983		998		571
73.5		25096		997		581
74.5		24994		1065		638
75.5		25178		1062		656
76.5		25275		1057		625
77.5		25208		1112		666
78.5		25492		1066		606
79.5		25487		1151		651
80.5		25385		1129		646
81.5		25563		1142		686
82.5		25567		1115		691
83.5		25528		1128		715
84.5		25479		1148		738
85.5		25494		1219		718
86.5		25435		1193		726
87.5		25380		1164		777
88.5		25584		1199		810
89.5		24615		1095		742
