Abs(theta)	Type0		Type1		Type23
0.5		160		1		2
1.5		488		5		1
2.5		809		10		7
3.5		1151		9		7
4.5		1496		11		12
5.5		1819		26		15
6.5		2128		24		9
7.5		2441		22		16
8.5		2873		24		26
9.5		3184		34		32
10.5		3463		40		27
11.5		3784		34		31
12.5		4120		49		35
13.5		4404		43		33
14.5		4613		56		42
15.5		5145		62		44
16.5		5375		65		43
17.5		5774		87		50
18.5		6024		62		57
19.5		6307		74		51
20.5		6690		80		53
21.5		6886		100		54
22.5		7315		99		51
23.5		7458		124		84
24.5		7934		103		73
25.5		7936		107		71
26.5		8414		109		76
27.5		8729		135		77
28.5		9067		140		77
29.5		9247		128		106
30.5		9270		135		94
31.5		9581		140		87
32.5		9983		160		106
33.5		10110		192		125
34.5		10581		198		105
35.5		10669		194		106
36.5		10971		190		108
37.5		11269		232		140
38.5		11455		262		130
39.5		11644		250		125
40.5		11954		258		162
41.5		12210		285		150
42.5		12526		267		160
43.5		12402		309		133
44.5		12870		293		178
45.5		13047		290		155
46.5		13257		330		184
47.5		13266		326		198
48.5		13750		340		200
49.5		13843		403		190
50.5		13904		372		199
51.5		13962		392		199
52.5		14316		434		214
53.5		14441		429		233
54.5		14593		461		233
55.5		14841		454		230
56.5		15097		460		259
57.5		14944		482		250
58.5		15035		484		286
59.5		15510		544		303
60.5		15405		560		295
61.5		15594		522		312
62.5		15855		576		320
63.5		15979		582		309
64.5		15948		597		311
65.5		16105		571		361
66.5		16176		630		347
67.5		16161		667		340
68.5		16390		630		318
69.5		16387		599		394
70.5		16347		705		361
71.5		16491		700		390
72.5		16637		702		416
73.5		16651		736		350
74.5		16777		710		366
75.5		16553		732		400
76.5		16915		712		408
77.5		16563		722		433
78.5		16549		798		380
79.5		17049		796		406
80.5		16827		795		442
81.5		16582		828		405
82.5		16769		822		422
83.5		17049		787		433
84.5		17090		786		477
85.5		16914		761		462
86.5		16820		806		510
87.5		16988		833		466
88.5		16953		812		494
89.5		16369		752		478
