Abs(theta)	Type0		Type1		Type23
0.5		244		5		4
1.5		754		2		3
2.5		1265		10		6
3.5		1715		20		17
4.5		2237		22		12
5.5		2690		28		22
6.5		3210		41		38
7.5		3721		35		20
8.5		4224		38		50
9.5		4676		47		37
10.5		5190		64		41
11.5		5660		64		48
12.5		6144		79		42
13.5		6616		65		47
14.5		7064		91		55
15.5		7577		83		68
16.5		8039		94		72
17.5		8514		94		79
18.5		8970		88		85
19.5		9408		123		109
20.5		9929		124		92
21.5		10322		156		85
22.5		10789		128		96
23.5		11203		120		99
24.5		11700		129		114
25.5		12122		152		130
26.5		12547		165		145
27.5		12996		208		138
28.5		13334		210		127
29.5		13817		210		153
30.5		14166		216		165
31.5		14508		280		182
32.5		15019		254		168
33.5		15361		256		184
34.5		15844		253		176
35.5		16176		293		167
36.5		16550		298		198
37.5		16954		300		206
38.5		17253		324		210
39.5		17707		325		234
40.5		17933		376		215
41.5		18284		409		215
42.5		18627		398		244
43.5		18954		405		292
44.5		19386		396		288
45.5		19569		457		262
46.5		19892		463		287
47.5		20208		476		278
48.5		20416		491		289
49.5		20681		505		348
50.5		21051		502		301
51.5		21294		569		326
52.5		21542		536		390
53.5		21845		631		347
54.5		21948		606		393
55.5		22239		663		365
56.5		22417		665		398
57.5		22704		711		405
58.5		22809		710		446
59.5		23105		745		434
60.5		23280		780		464
61.5		23492		816		427
62.5		23537		841		457
63.5		23697		852		491
64.5		23879		908		493
65.5		24022		859		482
66.5		24169		949		529
67.5		24397		848		544
68.5		24490		956		592
69.5		24552		1012		539
70.5		24681		954		579
71.5		24794		1004		580
72.5		24958		971		572
73.5		24924		1050		584
74.5		25036		1050		617
75.5		25074		1032		660
76.5		25150		1164		606
77.5		25209		1108		647
78.5		25369		1094		693
79.5		25361		1098		655
80.5		25320		1157		670
81.5		25440		1097		690
82.5		25554		1062		658
83.5		25500		1156		656
84.5		25478		1149		695
85.5		25243		1176		749
86.5		25470		1184		790
87.5		25055		1129		760
88.5		24234		1155		758
89.5		23129		1062		713
