Abs(theta)	Type0		Type1		Type23
0.5		250		1		0
1.5		731		7		8
2.5		1226		14		8
3.5		1755		10		16
4.5		2247		21		15
5.5		2725		31		15
6.5		3219		25		24
7.5		3690		41		27
8.5		4192		43		39
9.5		4692		48		37
10.5		5171		45		40
11.5		5664		54		33
12.5		6136		65		55
13.5		6605		80		48
14.5		7142		64		51
15.5		7543		118		71
16.5		8051		81		76
17.5		8525		96		85
18.5		8968		110		68
19.5		9439		96		94
20.5		9895		105		90
21.5		10348		138		83
22.5		10759		144		107
23.5		11240		142		135
24.5		11692		141		99
25.5		12193		154		110
26.5		12476		165		105
27.5		13010		167		138
28.5		13420		194		136
29.5		13836		203		137
30.5		14198		226		148
31.5		14650		215		148
32.5		15073		244		156
33.5		15440		246		173
34.5		15809		285		178
35.5		16168		313		176
36.5		16616		283		204
37.5		16920		274		216
38.5		17286		326		206
39.5		17635		359		182
40.5		18021		340		222
41.5		18315		389		258
42.5		18684		409		225
43.5		18952		411		277
44.5		19327		408		238
45.5		19595		423		240
46.5		19913		452		301
47.5		20207		462		291
48.5		20519		498		296
49.5		20744		543		346
50.5		21047		592		334
51.5		21301		540		317
52.5		21479		598		379
53.5		21823		591		372
54.5		22122		635		364
55.5		22284		648		414
56.5		22374		720		388
57.5		22641		698		434
58.5		22922		688		407
59.5		23062		753		428
60.5		23202		786		470
61.5		23437		817		443
62.5		23664		805		455
63.5		23846		799		472
64.5		23878		887		490
65.5		24174		842		506
66.5		24197		947		553
67.5		24293		948		548
68.5		24364		961		554
69.5		24624		922		542
70.5		24654		995		601
71.5		24831		980		631
72.5		24940		992		614
73.5		25005		1044		614
74.5		25209		1037		627
75.5		25140		1155		600
76.5		25216		1093		637
77.5		25242		1101		598
78.5		25324		1128		655
79.5		25260		1175		690
80.5		25480		1125		646
81.5		25478		1097		665
82.5		25551		1139		678
83.5		25382		1198		719
84.5		25443		1212		735
85.5		25460		1192		708
86.5		25256		1151		704
87.5		25307		1187		803
88.5		25519		1195		790
89.5		24776		1147		739
