Abs(theta)	Type0		Type1		Type23
0.5		241		3		2
1.5		740		11		8
2.5		1239		7		13
3.5		1748		14		12
4.5		2235		23		18
5.5		2709		25		27
6.5		3217		32		22
7.5		3723		32		33
8.5		4201		34		37
9.5		4671		46		38
10.5		5145		67		46
11.5		5651		76		48
12.5		6140		62		60
13.5		6624		77		50
14.5		7131		67		62
15.5		7586		71		56
16.5		8062		90		61
17.5		8483		85		76
18.5		8961		108		76
19.5		9410		118		79
20.5		9841		124		93
21.5		10337		143		92
22.5		10804		145		105
23.5		11235		131		119
24.5		11659		164		124
25.5		12105		147		122
26.5		12506		191		121
27.5		13050		173		120
28.5		13364		206		135
29.5		13820		202		147
30.5		14155		239		146
31.5		14641		249		151
32.5		14982		249		137
33.5		15339		250		160
34.5		15819		249		168
35.5		16192		289		199
36.5		16558		251		185
37.5		16884		318		195
38.5		17265		315		220
39.5		17609		344		205
40.5		18002		381		208
41.5		18402		363		234
42.5		18616		388		263
43.5		18991		431		233
44.5		19294		455		276
45.5		19595		460		276
46.5		19783		463		262
47.5		20093		536		294
48.5		20386		528		327
49.5		20787		518		351
50.5		21079		563		292
51.5		21288		561		338
52.5		21497		623		381
53.5		21800		609		351
54.5		22038		605		401
55.5		22297		622		359
56.5		22446		702		401
57.5		22636		713		424
58.5		22850		746		440
59.5		23018		760		463
60.5		23220		772		475
61.5		23460		802		414
62.5		23546		850		490
63.5		23677		853		488
64.5		23911		860		484
65.5		24059		854		480
66.5		24190		885		528
67.5		24257		968		515
68.5		24471		911		595
69.5		24609		947		533
70.5		24592		1002		594
71.5		24773		1002		589
72.5		24847		995		547
73.5		24990		1002		558
74.5		25028		1137		596
75.5		25161		1007		638
76.5		25330		1049		666
77.5		25309		1050		671
78.5		25349		1101		643
79.5		25362		1091		614
80.5		25418		1134		661
81.5		25420		1113		653
82.5		25494		1135		724
83.5		25542		1178		719
84.5		25502		1196		730
85.5		25600		1167		729
86.5		25578		1196		739
87.5		24956		1180		711
88.5		24987		1195		762
89.5		24989		1139		723
