Abs(theta)	Type0		Type1		Type23
0.5		497		6		8
1.5		1515		16		13
2.5		2506		28		22
3.5		3530		37		22
4.5		4518		52		28
5.5		5530		40		27
6.5		6509		75		43
7.5		7497		106		58
8.5		8497		86		54
9.5		9421		115		80
10.5		10478		114		73
11.5		11488		112		89
12.5		12452		126		95
13.5		13421		150		94
14.5		14341		148		110
15.5		15318		164		125
16.5		16316		175		112
17.5		17203		228		158
18.5		18158		200		146
19.5		19080		229		162
20.5		19980		255		156
21.5		20935		243		183
22.5		21852		309		194
23.5		22745		292		198
24.5		23610		335		193
25.5		24512		343		227
26.5		25339		385		250
27.5		26254		373		258
28.5		27099		388		257
29.5		27847		415		279
30.5		28747		469		307
31.5		29594		482		297
32.5		30480		477		296
33.5		31220		523		321
34.5		31994		540		324
35.5		32672		601		350
36.5		33418		696		372
37.5		34167		656		389
38.5		34933		662		386
39.5		35509		727		472
40.5		36379		695		457
41.5		36952		782		426
42.5		37585		843		502
43.5		38267		908		487
44.5		39048		906		515
45.5		39573		927		544
46.5		40213		957		545
47.5		40778		1034		590
48.5		41428		1046		632
49.5		41903		1086		648
50.5		42506		1182		600
51.5		42963		1245		683
52.5		43538		1220		679
53.5		44054		1286		742
54.5		44505		1338		734
55.5		44877		1458		681
56.5		45540		1366		741
57.5		45832		1460		776
58.5		46410		1430		841
59.5		46654		1560		863
60.5		47033		1570		863
61.5		47386		1661		914
62.5		47786		1675		953
63.5		48165		1698		894
64.5		48359		1849		963
65.5		48854		1729		980
66.5		48919		1945		980
67.5		49179		1900		1049
68.5		49307		2077		1025
69.5		49788		1980		1116
70.5		49728		2097		1158
71.5		50255		2144		1115
72.5		50356		2116		1120
73.5		50614		2167		1140
74.5		50772		2293		1159
75.5		50766		2321		1255
76.5		50967		2295		1231
77.5		51296		2384		1233
78.5		51338		2312		1217
79.5		51226		2379		1265
80.5		51510		2411		1315
81.5		51503		2333		1339
82.5		51577		2377		1313
83.5		51654		2391		1402
84.5		51563		2501		1394
85.5		51598		2543		1415
86.5		51625		2506		1394
87.5		51561		2466		1531
88.5		51722		2496		1543
89.5		49466		2405		1445
