Abs(theta)	Type0		Type1		Type23
0.5		248		3		0
1.5		740		9		6
2.5		1243		13		12
3.5		1736		12		17
4.5		2222		20		19
5.5		2736		26		27
6.5		3193		27		30
7.5		3710		36		37
8.5		4186		59		43
9.5		4696		41		35
10.5		5189		51		40
11.5		5653		66		57
12.5		6145		73		48
13.5		6643		60		65
14.5		7133		64		58
15.5		7588		84		65
16.5		8057		77		68
17.5		8460		112		73
18.5		9020		98		79
19.5		9443		106		71
20.5		9901		126		90
21.5		10344		141		72
22.5		10810		135		119
23.5		11263		144		85
24.5		11623		148		119
25.5		12123		149		129
26.5		12552		172		113
27.5		13024		194		128
28.5		13378		197		170
29.5		13849		186		128
30.5		14141		221		139
31.5		14691		230		157
32.5		14984		246		178
33.5		15450		240		167
34.5		15769		267		190
35.5		16216		280		191
36.5		16528		294		189
37.5		16891		338		204
38.5		17259		347		215
39.5		17692		346		222
40.5		17935		372		252
41.5		18280		391		234
42.5		18628		432		255
43.5		18915		455		281
44.5		19392		391		266
45.5		19584		452		282
46.5		19902		465		314
47.5		20143		490		301
48.5		20466		508		353
49.5		20638		543		314
50.5		21025		556		354
51.5		21181		562		380
52.5		21666		566		320
53.5		21780		571		402
54.5		22058		636		421
55.5		22221		709		433
56.5		22399		699		409
57.5		22746		654		400
58.5		22868		751		450
59.5		23078		714		451
60.5		23292		789		470
61.5		23439		821		470
62.5		23716		793		448
63.5		23778		882		507
64.5		23842		883		508
65.5		24157		828		494
66.5		24230		939		520
67.5		24380		919		510
68.5		24500		940		538
69.5		24514		999		561
70.5		24765		980		578
71.5		24854		990		564
72.5		24965		967		647
73.5		25079		1037		601
74.5		25026		1069		625
75.5		25189		1073		628
76.5		25156		1097		639
77.5		25309		1075		645
78.5		25290		1160		653
79.5		25353		1153		710
80.5		25332		1098		689
81.5		25291		1182		708
82.5		25518		1138		734
83.5		25349		1157		658
84.5		25555		1145		730
85.5		25363		1180		725
86.5		25481		1175		747
87.5		25508		1218		793
88.5		25407		1147		764
89.5		24492		1141		741
