Abs(theta)	Type0		Type1		Type23
0.5		259		3		4
1.5		733		4		10
2.5		1254		6		10
3.5		1741		18		17
4.5		2185		32		22
5.5		2724		31		23
6.5		3218		36		20
7.5		3690		31		37
8.5		4190		44		30
9.5		4680		47		32
10.5		5195		50		37
11.5		5634		65		57
12.5		6135		59		42
13.5		6636		65		55
14.5		7099		88		57
15.5		7568		93		61
16.5		8044		89		68
17.5		8527		110		57
18.5		8975		101		69
19.5		9451		104		103
20.5		9927		125		91
21.5		10343		121		97
22.5		10815		127		94
23.5		11258		149		116
24.5		11655		161		117
25.5		12071		181		110
26.5		12601		156		121
27.5		12973		171		136
28.5		13394		187		127
29.5		13809		202		148
30.5		14237		220		155
31.5		14584		225		139
32.5		15008		235		159
33.5		15363		255		151
34.5		15866		260		168
35.5		16245		286		191
36.5		16574		287		216
37.5		16908		320		212
38.5		17281		305		230
39.5		17673		343		220
40.5		17890		369		263
41.5		18314		397		231
42.5		18562		410		229
43.5		19016		437		276
44.5		19265		426		262
45.5		19555		427		288
46.5		19874		490		283
47.5		20208		463		309
48.5		20484		529		275
49.5		20769		509		321
50.5		21015		512		333
51.5		21200		602		342
52.5		21461		597		371
53.5		21676		642		358
54.5		21908		642		364
55.5		22148		711		402
56.5		22379		701		390
57.5		22705		686		421
58.5		22874		714		427
59.5		23039		740		483
60.5		23274		772		472
61.5		23382		819		482
62.5		23619		785		464
63.5		23691		836		474
64.5		23881		874		487
65.5		24046		876		486
66.5		24148		947		526
67.5		24329		946		547
68.5		24506		961		536
69.5		24612		969		564
70.5		24653		966		562
71.5		24729		1037		595
72.5		24946		981		631
73.5		24962		1029		538
74.5		25134		1036		557
75.5		25228		1043		579
76.5		25135		1077		605
77.5		25198		1120		609
78.5		25362		1069		662
79.5		25449		1095		644
80.5		25344		1166		621
81.5		25449		1141		661
82.5		25494		1100		692
83.5		25368		1136		740
84.5		25374		1113		684
85.5		25332		1220		732
86.5		25450		1126		758
87.5		24977		1097		739
88.5		24372		1156		695
89.5		23460		1086		694
